Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
AMADEUS,"61,5400","0,89","61,8600","61,3000",123.611,"7.617,96",10/04/2018,11:19
ARCELORMIT.,"26,3400","3,15","26,4850","25,9450",207.675,"5.453,56",10/04/2018,11:19
BA.SABADELL,"1,6810","0,21","1,6880","1,6740",1.640.445,"2.759,39",10/04/2018,11:19
BA.SANTANDER,"5,3680","0,15","5,3990","5,3600",4.556.287,"24.519,72",10/04/2018,11:21
BANKIA,"3,6810","-0,51","3,7220","3,6800",993.878,"3.678,90",10/04/2018,11:20
BANKINTER,"8,4140","0,19","8,4500","8,3700",615.417,"5.185,76",10/04/2018,11:20
BBVA,"6,4690","0,59","6,4930","6,4430",2.642.456,"17.105,57",10/04/2018,11:21
CAIXABANK,"3,9210","0,05","3,9450","3,8990",31.284.323,"122.910,26",10/04/2018,11:19
CELLNEX,"22,7300","1,52","22,8300","22,3400",285.444,"6.454,03",10/04/2018,11:18
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7400","0,00","22,9200","22,6500",158.707,"3.613,33",10/04/2018,11:17
ENDESA,"18,0100","0,06","18,1100","17,9550",169.341,"3.049,41",10/04/2018,11:21
FERROVIAL,"17,5000","1,42","17,5100","17,3450",316.427,"5.521,13",10/04/2018,11:21
GAS NATURAL,"19,7400","-0,15","19,8700","19,6800",154.388,"3.047,92",10/04/2018,11:17
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",39.493,"912,86",10/04/2018,11:20
IAG,"7,2420","0,89","7,2500","7,1780",447.171,"3.229,65",10/04/2018,11:19
IBERDROLA,"6,0320","-0,13","6,0700","6,0060",1.891.164,"11.395,36",10/04/2018,11:21
INDITEX,"25,8200","-1,03","26,2000","25,7100",426.876,"11.082,21",10/04/2018,11:21
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",153.824,"1.452,90",10/04/2018,11:20
MAPFRE,"2,7710","1,21","2,7740","2,7470",493.220,"1.362,15",10/04/2018,11:21
MEDIASET,"8,1680","0,62","8,1920","8,1400",149.986,"1.225,13",10/04/2018,11:20
MELIA HOTELS,"11,5900","0,26","11,6200","11,5000",88.342,"1.021,11",10/04/2018,11:20
MERLIN,"12,3600","-0,56","12,4800","12,3500",123.222,"1.526,20",10/04/2018,11:21
R.E.C.,"16,4200","-0,58","16,6000","16,3800",136.057,"2.241,35",10/04/2018,11:19
REPSOL,"15,2150","1,60","15,2450","15,1000",1.122.345,"17.033,40",10/04/2018,11:21
SIEMENS GAME,"13,7350","-0,29","13,9400","13,7000",709.413,"9.819,30",10/04/2018,11:20
TEC.REUNIDAS,"25,0400","2,12","25,1700","24,6800",79.966,"1.997,78",10/04/2018,11:19
TELEFONICA,"8,1990","0,33","8,2370","8,1890",1.283.821,"10.549,89",10/04/2018,11:20
VISCOFAN,"55,9500","-0,09","56,2500","55,8000",9.533,"533,67",10/04/2018,11:14
IBEX 35,"9.767,60","0,25","9.806,00","9.760,10",,,10/04/2018,11:22
ABERTIS,"18,2000","0,00","18,2150","18,1900",811.189,"14.762,78",10/04/2018,11:22
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.170,"2.791,45",10/04/2018,11:21
ACERINOX,"11,5600","1,23","11,5800","11,5100",194.551,"2.246,55",10/04/2018,11:20
ACS,"33,0100","2,77","33,2300","32,6600",617.548,"20.322,40",10/04/2018,11:21
AENA,"170,7500","-0,12","172,5500","170,1500",125.362,"21.560,73",10/04/2018,11:20
AMADEUS,"61,5200","0,85","61,8600","61,3000",123.902,"7.635,87",10/04/2018,11:22
ARCELORMIT.,"26,2950","2,98","26,4850","25,9450",208.425,"5.473,28",10/04/2018,11:22
BA.SABADELL,"1,6810","0,21","1,6880","1,6740",1.640.445,"2.759,39",10/04/2018,11:19
BA.SANTANDER,"5,3670","0,13","5,3990","5,3600",4.558.273,"24.530,37",10/04/2018,11:22
BANKIA,"3,6800","-0,54","3,7220","3,6800",1.019.538,"3.773,34",10/04/2018,11:22
BANKINTER,"8,4120","0,17","8,4500","8,3700",615.451,"5.186,04",10/04/2018,11:22
BBVA,"6,4680","0,58","6,4930","6,4430",2.649.362,"17.150,24",10/04/2018,11:22
CAIXABANK,"3,9200","0,03","3,9450","3,8990",31.306.645,"122.997,76",10/04/2018,11:22
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7400","0,00","22,9200","22,6500",158.707,"3.613,33",10/04/2018,11:17
ENDESA,"18,0350","0,19","18,1100","17,9550",173.599,"3.126,17",10/04/2018,11:22
FERROVIAL,"17,4800","1,30","17,5100","17,3450",322.341,"5.624,59",10/04/2018,11:22
GAS NATURAL,"19,7200","-0,25","19,8700","19,6800",154.581,"3.051,72",10/04/2018,11:22
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",39.509,"913,23",10/04/2018,11:22
IAG,"7,2480","0,98","7,2500","7,1780",447.842,"3.234,51",10/04/2018,11:22
IBERDROLA,"6,0300","-0,17","6,0700","6,0060",1.891.950,"11.400,10",10/04/2018,11:22
INDITEX,"25,8200","-1,03","26,2000","25,7100",426.876,"11.082,21",10/04/2018,11:21
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",153.824,"1.452,90",10/04/2018,11:20
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.335,"1.362,47",10/04/2018,11:22
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3600","-0,56","12,4800","12,3500",123.367,"1.528,00",10/04/2018,11:21
R.E.C.,"16,4200","-0,58","16,6000","16,3800",136.057,"2.241,35",10/04/2018,11:19
REPSOL,"15,2150","1,60","15,2450","15,1000",1.125.502,"17.081,42",10/04/2018,11:22
SIEMENS GAME,"13,7300","-0,33","13,9400","13,7000",710.880,"9.839,45",10/04/2018,11:22
TEC.REUNIDAS,"25,0500","2,16","25,1700","24,6800",81.990,"2.048,45",10/04/2018,11:22
TELEFONICA,"8,1930","0,26","8,2370","8,1890",1.287.462,"10.579,72",10/04/2018,11:22
VISCOFAN,"55,9500","-0,09","56,2500","55,8000",9.699,"542,96",10/04/2018,11:22
IBEX 35,"9.768,20","0,26","9.806,00","9.760,10",,,10/04/2018,11:23
ABERTIS,"18,2050","0,03","18,2150","18,1900",815.375,"14.838,99",10/04/2018,11:23
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.170,"2.791,45",10/04/2018,11:21
ACERINOX,"11,5600","1,23","11,5800","11,5100",194.551,"2.246,55",10/04/2018,11:20
ACS,"33,0200","2,80","33,2300","32,6600",618.148,"20.342,21",10/04/2018,11:23
AENA,"170,7500","-0,12","172,5500","170,1500",125.362,"21.560,73",10/04/2018,11:20
AMADEUS,"61,5200","0,85","61,8600","61,3000",123.902,"7.635,87",10/04/2018,11:22
ARCELORMIT.,"26,2950","2,98","26,4850","25,9450",209.789,"5.509,15",10/04/2018,11:23
BA.SABADELL,"1,6810","0,21","1,6880","1,6740",1.640.445,"2.759,39",10/04/2018,11:19
BA.SANTANDER,"5,3680","0,15","5,3990","5,3600",4.567.486,"24.579,82",10/04/2018,11:23
BANKIA,"3,6810","-0,51","3,7220","3,6800",1.024.538,"3.791,74",10/04/2018,11:23
BANKINTER,"8,4120","0,17","8,4500","8,3700",615.451,"5.186,04",10/04/2018,11:22
BBVA,"6,4680","0,58","6,4930","6,4430",2.650.009,"17.154,43",10/04/2018,11:23
CAIXABANK,"3,9200","0,03","3,9450","3,8990",31.306.645,"122.997,76",10/04/2018,11:22
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7200","-0,09","22,9200","22,6500",160.844,"3.661,89",10/04/2018,11:22
ENDESA,"18,0150","0,08","18,1100","17,9550",173.899,"3.131,57",10/04/2018,11:23
FERROVIAL,"17,4800","1,30","17,5100","17,3450",326.809,"5.702,68",10/04/2018,11:23
GAS NATURAL,"19,7200","-0,25","19,8700","19,6800",154.581,"3.051,72",10/04/2018,11:22
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",40.011,"924,81",10/04/2018,11:23
IAG,"7,2480","0,98","7,2500","7,1780",447.842,"3.234,51",10/04/2018,11:22
IBERDROLA,"6,0300","-0,17","6,0700","6,0060",1.896.216,"11.425,83",10/04/2018,11:22
INDITEX,"25,8100","-1,07","26,2000","25,7100",428.145,"11.114,97",10/04/2018,11:23
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",154.843,"1.462,48",10/04/2018,11:22
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.335,"1.362,47",10/04/2018,11:22
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3600","-0,56","12,4800","12,3500",123.567,"1.530,47",10/04/2018,11:23
R.E.C.,"16,4200","-0,58","16,6000","16,3800",137.284,"2.261,50",10/04/2018,11:23
REPSOL,"15,2100","1,57","15,2450","15,1000",1.126.502,"17.096,63",10/04/2018,11:23
SIEMENS GAME,"13,7250","-0,36","13,9400","13,7000",714.920,"9.894,88",10/04/2018,11:22
TEC.REUNIDAS,"25,0500","2,16","25,1700","24,6800",81.990,"2.048,45",10/04/2018,11:22
TELEFONICA,"8,1900","0,22","8,2370","8,1890",1.287.560,"10.580,53",10/04/2018,11:23
VISCOFAN,"55,9500","-0,09","56,2500","55,8000",9.699,"542,96",10/04/2018,11:22
IBEX 35,"9.769,20","0,27","9.806,00","9.760,10",,,10/04/2018,11:24
ABERTIS,"18,2050","0,03","18,2150","18,1900",819.034,"14.905,58",10/04/2018,11:23
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.170,"2.791,45",10/04/2018,11:21
ACERINOX,"11,5650","1,27","11,5800","11,5100",194.595,"2.247,06",10/04/2018,11:23
ACS,"33,0400","2,86","33,2300","32,6600",618.755,"20.362,26",10/04/2018,11:24
AENA,"170,7000","-0,15","172,5500","170,1500",125.369,"21.561,92",10/04/2018,11:23
AMADEUS,"61,5400","0,89","61,8600","61,3000",124.022,"7.643,25",10/04/2018,11:23
ARCELORMIT.,"26,3000","3,00","26,4850","25,9450",209.905,"5.512,20",10/04/2018,11:24
BA.SABADELL,"1,6810","0,21","1,6880","1,6740",1.647.945,"2.772,00",10/04/2018,11:23
BA.SANTANDER,"5,3700","0,19","5,3990","5,3600",4.616.339,"24.842,10",10/04/2018,11:24
BANKIA,"3,6810","-0,51","3,7220","3,6800",1.024.538,"3.791,74",10/04/2018,11:23
BANKINTER,"8,4120","0,17","8,4500","8,3700",617.203,"5.200,78",10/04/2018,11:24
BBVA,"6,4670","0,56","6,4930","6,4430",2.657.742,"17.204,45",10/04/2018,11:24
CAIXABANK,"3,9240","0,13","3,9450","3,8990",31.309.365,"123.008,43",10/04/2018,11:24
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7300","-0,04","22,9200","22,6500",162.720,"3.704,54",10/04/2018,11:24
ENDESA,"18,0150","0,08","18,1100","17,9550",173.899,"3.131,57",10/04/2018,11:23
FERROVIAL,"17,4900","1,36","17,5100","17,3450",329.668,"5.752,67",10/04/2018,11:24
GAS NATURAL,"19,7200","-0,25","19,8700","19,6800",154.581,"3.051,72",10/04/2018,11:22
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",40.011,"924,81",10/04/2018,11:23
IAG,"7,2460","0,95","7,2500","7,1780",448.842,"3.241,76",10/04/2018,11:23
IBERDROLA,"6,0300","-0,17","6,0700","6,0060",1.897.416,"11.433,06",10/04/2018,11:23
INDITEX,"25,8300","-1,00","26,2000","25,7100",428.834,"11.132,75",10/04/2018,11:24
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",154.843,"1.462,48",10/04/2018,11:22
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.335,"1.362,47",10/04/2018,11:22
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3600","-0,56","12,4800","12,3500",123.567,"1.530,47",10/04/2018,11:23
R.E.C.,"16,4200","-0,58","16,6000","16,3800",137.284,"2.261,50",10/04/2018,11:23
REPSOL,"15,2100","1,57","15,2450","15,1000",1.126.502,"17.096,63",10/04/2018,11:23
SIEMENS GAME,"13,7250","-0,36","13,9400","13,7000",714.920,"9.894,88",10/04/2018,11:22
TEC.REUNIDAS,"25,0800","2,28","25,1700","24,6800",83.315,"2.081,67",10/04/2018,11:24
TELEFONICA,"8,1850","0,16","8,2370","8,1840",1.311.713,"10.778,27",10/04/2018,11:24
VISCOFAN,"55,9500","-0,09","56,2500","55,8000",9.699,"542,96",10/04/2018,11:22
IBEX 35,"9.768,50","0,26","9.806,00","9.760,10",,,10/04/2018,11:25
ABERTIS,"18,2000","0,00","18,2150","18,1900",819.764,"14.918,87",10/04/2018,11:25
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.170,"2.791,45",10/04/2018,11:21
ACERINOX,"11,5650","1,27","11,5800","11,5100",194.595,"2.247,06",10/04/2018,11:23
ACS,"33,0200","2,80","33,2300","32,6600",619.042,"20.371,74",10/04/2018,11:25
AENA,"170,7000","-0,15","172,5500","170,1500",125.369,"21.561,92",10/04/2018,11:23
AMADEUS,"61,5400","0,89","61,8600","61,3000",124.022,"7.643,25",10/04/2018,11:23
ARCELORMIT.,"26,3000","3,00","26,4850","25,9450",209.905,"5.512,20",10/04/2018,11:24
BA.SABADELL,"1,6815","0,24","1,6880","1,6740",1.653.337,"2.781,06",10/04/2018,11:25
BA.SANTANDER,"5,3670","0,13","5,3990","5,3600",4.621.939,"24.872,16",10/04/2018,11:25
BANKIA,"3,6810","-0,51","3,7220","3,6800",1.024.538,"3.791,74",10/04/2018,11:23
BANKINTER,"8,4120","0,17","8,4500","8,3700",617.203,"5.200,78",10/04/2018,11:24
BBVA,"6,4690","0,59","6,4930","6,4430",2.658.473,"17.209,18",10/04/2018,11:25
CAIXABANK,"3,9240","0,13","3,9450","3,8990",31.309.365,"123.008,43",10/04/2018,11:24
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7300","-0,04","22,9200","22,6500",162.720,"3.704,54",10/04/2018,11:24
ENDESA,"18,0150","0,08","18,1100","17,9550",174.129,"3.135,72",10/04/2018,11:25
FERROVIAL,"17,4950","1,39","17,5100","17,3450",331.123,"5.778,12",10/04/2018,11:25
GAS NATURAL,"19,7200","-0,25","19,8700","19,6800",154.581,"3.051,72",10/04/2018,11:22
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",40.014,"924,88",10/04/2018,11:25
IAG,"7,2480","0,98","7,2500","7,1780",454.540,"3.283,06",10/04/2018,11:25
IBERDROLA,"6,0300","-0,17","6,0700","6,0060",1.897.436,"11.433,18",10/04/2018,11:25
INDITEX,"25,8100","-1,07","26,2000","25,7100",429.014,"11.137,40",10/04/2018,11:24
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",154.843,"1.462,48",10/04/2018,11:22
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.335,"1.362,47",10/04/2018,11:22
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3600","-0,56","12,4800","12,3500",124.760,"1.545,21",10/04/2018,11:25
R.E.C.,"16,4200","-0,58","16,6000","16,3800",137.701,"2.268,34",10/04/2018,11:24
REPSOL,"15,2050","1,54","15,2450","15,1000",1.163.791,"17.663,79",10/04/2018,11:24
SIEMENS GAME,"13,7250","-0,36","13,9400","13,7000",717.492,"9.930,19",10/04/2018,11:25
TEC.REUNIDAS,"25,0800","2,28","25,1700","24,6800",83.315,"2.081,67",10/04/2018,11:24
TELEFONICA,"8,1850","0,16","8,2370","8,1840",1.312.821,"10.787,34",10/04/2018,11:24
VISCOFAN,"55,9000","-0,18","56,2500","55,8000",10.095,"565,09",10/04/2018,11:24
IBEX 35,"9.768,60","0,26","9.806,00","9.760,10",,,10/04/2018,11:26
ABERTIS,"18,2050","0,03","18,2150","18,1900",827.325,"15.056,52",10/04/2018,11:26
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.170,"2.791,45",10/04/2018,11:21
ACERINOX,"11,5650","1,27","11,5800","11,5100",194.755,"2.248,91",10/04/2018,11:26
ACS,"33,0000","2,74","33,2300","32,6600",619.985,"20.402,85",10/04/2018,11:26
AENA,"170,7000","-0,15","172,5500","170,1500",125.399,"21.567,04",10/04/2018,11:25
AMADEUS,"61,5400","0,89","61,8600","61,3000",124.022,"7.643,25",10/04/2018,11:23
ARCELORMIT.,"26,3000","3,00","26,4850","25,9450",209.905,"5.512,20",10/04/2018,11:24
BA.SABADELL,"1,6815","0,24","1,6880","1,6740",1.678.129,"2.822,75",10/04/2018,11:26
BA.SANTANDER,"5,3700","0,19","5,3990","5,3600",4.656.340,"25.056,88",10/04/2018,11:26
BANKIA,"3,6810","-0,51","3,7220","3,6800",1.024.538,"3.791,74",10/04/2018,11:23
BANKINTER,"8,4120","0,17","8,4500","8,3700",617.203,"5.200,78",10/04/2018,11:24
BBVA,"6,4660","0,54","6,4930","6,4430",2.677.298,"17.330,91",10/04/2018,11:26
CAIXABANK,"3,9240","0,13","3,9450","3,8990",31.310.865,"123.014,32",10/04/2018,11:25
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4650","-0,83","3,5170","3,4560",400.365,"1.392,11",10/04/2018,11:21
ENAGAS,"22,7300","-0,04","22,9200","22,6500",162.720,"3.704,54",10/04/2018,11:24
ENDESA,"18,0150","0,08","18,1100","17,9550",174.129,"3.135,72",10/04/2018,11:25
FERROVIAL,"17,5000","1,42","17,5100","17,3450",332.848,"5.808,30",10/04/2018,11:26
GAS NATURAL,"19,7150","-0,28","19,8700","19,6800",155.979,"3.079,28",10/04/2018,11:26
GRIFOLS CL.A,"23,0500","0,52","23,2000","22,9800",40.015,"924,90",10/04/2018,11:26
IAG,"7,2500","1,00","7,2500","7,1780",463.963,"3.351,37",10/04/2018,11:26
IBERDROLA,"6,0320","-0,13","6,0700","6,0060",1.901.265,"11.456,28",10/04/2018,11:25
INDITEX,"25,8100","-1,07","26,2000","25,7100",429.014,"11.137,40",10/04/2018,11:24
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",154.843,"1.462,48",10/04/2018,11:22
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.335,"1.362,47",10/04/2018,11:22
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3600","-0,56","12,4800","12,3500",124.760,"1.545,21",10/04/2018,11:25
R.E.C.,"16,4200","-0,58","16,6000","16,3800",137.701,"2.268,34",10/04/2018,11:24
REPSOL,"15,1950","1,47","15,2450","15,1000",1.171.087,"17.774,65",10/04/2018,11:26
SIEMENS GAME,"13,7250","-0,36","13,9400","13,7000",717.492,"9.930,19",10/04/2018,11:25
TEC.REUNIDAS,"25,0800","2,28","25,1700","24,6800",83.315,"2.081,67",10/04/2018,11:24
TELEFONICA,"8,1890","0,21","8,2370","8,1840",1.321.394,"10.857,54",10/04/2018,11:26
VISCOFAN,"55,9000","-0,18","56,2500","55,8000",10.095,"565,09",10/04/2018,11:24
IBEX 35,"9.766,30","0,24","9.806,00","9.760,10",,,10/04/2018,11:27
ABERTIS,"18,2000","0,00","18,2150","18,1900",828.255,"15.073,44",10/04/2018,11:27
ACCIONA,"66,1400","0,46","66,5000","66,0200",42.470,"2.811,29",10/04/2018,11:27
ACERINOX,"11,5650","1,27","11,5800","11,5100",195.850,"2.261,57",10/04/2018,11:27
ACS,"33,0100","2,77","33,2300","32,6600",620.371,"20.415,60",10/04/2018,11:26
AENA,"170,7000","-0,15","172,5500","170,1500",125.399,"21.567,04",10/04/2018,11:25
AMADEUS,"61,5600","0,92","61,8600","61,3000",125.737,"7.748,81",10/04/2018,11:26
ARCELORMIT.,"26,2850","2,94","26,4850","25,9450",210.295,"5.522,45",10/04/2018,11:27
BA.SABADELL,"1,6805","0,18","1,6880","1,6740",1.689.591,"2.842,01",10/04/2018,11:27
BA.SANTANDER,"5,3660","0,11","5,3990","5,3600",4.719.019,"25.393,31",10/04/2018,11:27
BANKIA,"3,6780","-0,59","3,7220","3,6780",1.073.901,"3.973,37",10/04/2018,11:27
BANKINTER,"8,4080","0,12","8,4500","8,3700",617.266,"5.201,31",10/04/2018,11:27
BBVA,"6,4620","0,48","6,4930","6,4430",2.694.433,"17.441,65",10/04/2018,11:27
CAIXABANK,"3,9250","0,15","3,9450","3,8990",31.431.452,"123.487,62",10/04/2018,11:27
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4670","-0,77","3,5170","3,4560",404.609,"1.406,83",10/04/2018,11:27
ENAGAS,"22,7400","0,00","22,9200","22,6500",163.120,"3.713,63",10/04/2018,11:27
ENDESA,"18,0150","0,08","18,1100","17,9550",174.129,"3.135,72",10/04/2018,11:25
FERROVIAL,"17,5000","1,42","17,5100","17,3450",334.930,"5.844,74",10/04/2018,11:27
GAS NATURAL,"19,7150","-0,28","19,8700","19,6800",155.979,"3.079,28",10/04/2018,11:26
GRIFOLS CL.A,"23,0400","0,48","23,2000","22,9800",41.691,"963,53",10/04/2018,11:27
IAG,"7,2520","1,03","7,2520","7,1780",464.963,"3.358,63",10/04/2018,11:27
IBERDROLA,"6,0320","-0,13","6,0700","6,0060",1.907.286,"11.492,60",10/04/2018,11:27
INDITEX,"25,8000","-1,11","26,2000","25,7100",429.496,"11.149,83",10/04/2018,11:27
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",155.485,"1.468,52",10/04/2018,11:26
MAPFRE,"2,7690","1,13","2,7740","2,7470",493.353,"1.362,52",10/04/2018,11:27
MEDIASET,"8,1640","0,57","8,1920","8,1400",151.142,"1.234,57",10/04/2018,11:22
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3550","-0,60","12,4800","12,3500",127.763,"1.582,32",10/04/2018,11:27
R.E.C.,"16,4200","-0,58","16,6000","16,3800",137.701,"2.268,34",10/04/2018,11:24
REPSOL,"15,2000","1,50","15,2450","15,1000",1.173.419,"17.810,07",10/04/2018,11:27
SIEMENS GAME,"13,7250","-0,36","13,9400","13,7000",717.492,"9.930,19",10/04/2018,11:25
TEC.REUNIDAS,"25,0800","2,28","25,1700","24,6800",83.315,"2.081,67",10/04/2018,11:24
TELEFONICA,"8,1920","0,24","8,2370","8,1840",1.329.454,"10.923,57",10/04/2018,11:27
VISCOFAN,"55,9000","-0,18","56,2500","55,8000",10.095,"565,09",10/04/2018,11:24
IBEX 35,"9.767,80","0,26","9.806,00","9.760,10",,,10/04/2018,11:28
ABERTIS,"18,2000","0,00","18,2150","18,1900",828.255,"15.073,44",10/04/2018,11:27
ACCIONA,"66,0800","0,36","66,5000","66,0200",44.554,"2.949,02",10/04/2018,11:28
ACERINOX,"11,5650","1,27","11,5800","11,5100",195.850,"2.261,57",10/04/2018,11:27
ACS,"33,0100","2,77","33,2300","32,6600",620.422,"20.417,28",10/04/2018,11:28
AENA,"170,7000","-0,15","172,5500","170,1500",125.399,"21.567,04",10/04/2018,11:25
AMADEUS,"61,5600","0,92","61,8600","61,3000",125.737,"7.748,81",10/04/2018,11:26
ARCELORMIT.,"26,2850","2,94","26,4850","25,9450",210.295,"5.522,45",10/04/2018,11:27
BA.SABADELL,"1,6805","0,18","1,6880","1,6740",1.693.153,"2.848,00",10/04/2018,11:28
BA.SANTANDER,"5,3650","0,09","5,3990","5,3600",4.739.942,"25.505,57",10/04/2018,11:28
BANKIA,"3,6760","-0,65","3,7220","3,6760",1.089.932,"4.032,31",10/04/2018,11:28
BANKINTER,"8,4020","0,05","8,4500","8,3700",618.919,"5.215,20",10/04/2018,11:28
BBVA,"6,4620","0,48","6,4930","6,4430",2.706.473,"17.519,47",10/04/2018,11:28
CAIXABANK,"3,9250","0,15","3,9450","3,8990",31.447.485,"123.550,55",10/04/2018,11:28
CELLNEX,"22,7100","1,43","22,8300","22,3400",285.744,"6.460,85",10/04/2018,11:21
DIA,"3,4670","-0,77","3,5170","3,4560",404.609,"1.406,83",10/04/2018,11:27
ENAGAS,"22,7400","0,00","22,9200","22,6500",163.120,"3.713,63",10/04/2018,11:27
ENDESA,"18,0350","0,19","18,1100","17,9550",178.165,"3.208,49",10/04/2018,11:28
FERROVIAL,"17,4950","1,39","17,5100","17,3450",335.952,"5.862,62",10/04/2018,11:28
GAS NATURAL,"19,7050","-0,33","19,8700","19,6800",156.479,"3.089,13",10/04/2018,11:28
GRIFOLS CL.A,"23,0400","0,48","23,2000","22,9800",41.691,"963,53",10/04/2018,11:27
IAG,"7,2520","1,03","7,2520","7,1780",466.585,"3.370,39",10/04/2018,11:27
IBERDROLA,"6,0380","-0,03","6,0700","6,0060",1.921.412,"11.577,84",10/04/2018,11:28
INDITEX,"25,8200","-1,03","26,2000","25,7100",432.533,"11.228,23",10/04/2018,11:28
INDRA A,"11,1800","0,63","11,1900","11,0700",61.622,"685,67",10/04/2018,11:20
INM.COLONIAL,"9,4000","-0,53","9,5000","9,3800",158.090,"1.493,01",10/04/2018,11:28
MAPFRE,"2,7670","1,06","2,7740","2,7470",500.956,"1.383,56",10/04/2018,11:27
MEDIASET,"8,1640","0,57","8,1920","8,1400",152.544,"1.246,02",10/04/2018,11:28
MELIA HOTELS,"11,6000","0,35","11,6200","11,5000",90.077,"1.041,24",10/04/2018,11:21
MERLIN,"12,3550","-0,60","12,4800","12,3500",129.607,"1.605,10",10/04/2018,11:27
R.E.C.,"16,4250","-0,54","16,6000","16,3800",138.526,"2.281,90",10/04/2018,11:28
REPSOL,"15,2000","1,50","15,2450","15,1000",1.173.819,"17.816,15",10/04/2018,11:28
SIEMENS GAME,"13,7300","-0,33","13,9400","13,7000",719.465,"9.957,28",10/04/2018,11:28
