Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
IBEX 35,"9.785,40","0,39","9.790,40","9.744,40",,,13/04/2018,10:12
ABERTIS,"18,2950","0,49","18,3100","18,2800",755.901,"13.828,48",13/04/2018,10:10
ACCIONA,"67,3000","0,72","67,3600","66,8600",13.113,"880,34",13/04/2018,10:12
ACERINOX,"11,6550","-0,09","11,7100","11,6250",33.339,"388,77",13/04/2018,10:12
ACS,"33,4000","0,88","33,4200","33,0800",52.193,"1.737,13",13/04/2018,10:10
AENA,"171,9000","1,30","171,9000","170,0000",14.132,"2.416,49",13/04/2018,10:12
AMADEUS,"61,2800","-0,39","61,6800","61,1200",67.587,"4.147,81",13/04/2018,10:11
ARCELORMIT.,"26,7350","1,81","26,7950","26,4700",70.176,"1.869,40",13/04/2018,10:11
BA.SABADELL,"1,7705","-0,53","1,7800","1,7600",1.934.060,"3.422,57",13/04/2018,10:12
BA.SANTANDER,"5,3840","0,77","5,3900","5,3450",2.294.855,"12.318,00",13/04/2018,10:12
BANKIA,"3,7210","0,54","3,7280","3,7020",204.436,"759,46",13/04/2018,10:12
BANKINTER,"8,4420","0,50","8,4600","8,3700",89.301,"750,59",13/04/2018,10:11
BBVA,"6,3830","0,85","6,3910","6,3380",1.038.539,"6.611,52",13/04/2018,10:12
CAIXABANK,"3,9700","0,76","3,9880","3,9310",1.415.349,"5.603,81",13/04/2018,10:12
CELLNEX,"23,5700","0,47","23,6000","23,4600",231.509,"5.451,05",13/04/2018,10:12
DIA,"3,5250","0,43","3,5280","3,4870",373.789,"1.308,48",13/04/2018,10:11
ENAGAS,"22,8500","-0,22","22,8900","22,7800",48.339,"1.103,80",13/04/2018,10:08
ENDESA,"18,2050","0,94","18,2200","17,9450",167.335,"3.029,79",13/04/2018,10:12
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.723,"1.576,57",13/04/2018,10:12
GAS NATURAL,"20,0100","0,63","20,0300","19,8650",71.727,"1.431,51",13/04/2018,10:09
GRIFOLS CL.A,"23,3900","0,86","23,4100","23,2100",20.156,"469,62",13/04/2018,10:12
IAG,"7,1920","2,42","7,2400","7,0880",403.934,"2.900,53",13/04/2018,10:12
IBERDROLA,"6,1940","0,65","6,2060","6,1440",1.657.964,"10.247,65",13/04/2018,10:12
INDITEX,"24,8700","-1,23","25,1600","24,8200",650.002,"16.218,67",13/04/2018,10:12
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",224.270,"2.077,75",13/04/2018,10:12
MAPFRE,"2,7800","0,40","2,7840","2,7670",257.777,"716,32",13/04/2018,10:12
MEDIASET,"8,1460","0,20","8,1580","8,0640",107.032,"868,53",13/04/2018,10:11
MELIA HOTELS,"11,5500","0,52","11,5500","11,4900",21.517,"248,06",13/04/2018,10:12
MERLIN,"12,4800","-0,08","12,5250","12,4100",200.933,"2.508,40",13/04/2018,10:12
R.E.C.,"16,6400","0,33","16,6550","16,5600",60.144,"998,73",13/04/2018,10:11
REPSOL,"15,4950","-0,19","15,6000","15,4850",462.767,"7.187,99",13/04/2018,10:12
SIEMENS GAME,"13,3700","0,83","13,4250","13,1850",194.185,"2.584,02",13/04/2018,10:12
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1890","-0,01","8,2080","8,1740",649.825,"5.324,13",13/04/2018,10:12
VISCOFAN,"55,4000","0,18","55,4000","55,2000",3.701,"204,69",13/04/2018,10:08
IBEX 35,"9.786,00","0,40","9.790,40","9.744,40",,,13/04/2018,10:13
ABERTIS,"18,2950","0,49","18,3100","18,2800",755.901,"13.828,48",13/04/2018,10:10
ACCIONA,"67,3400","0,78","67,3600","66,8600",13.327,"894,74",13/04/2018,10:13
ACERINOX,"11,6550","-0,09","11,7100","11,6250",33.339,"388,77",13/04/2018,10:12
ACS,"33,3800","0,82","33,4200","33,0800",53.193,"1.770,51",13/04/2018,10:13
AENA,"172,0500","1,38","172,1000","170,0000",14.430,"2.467,73",13/04/2018,10:13
AMADEUS,"61,2800","-0,39","61,6800","61,1200",67.686,"4.153,87",13/04/2018,10:13
ARCELORMIT.,"26,7350","1,81","26,7950","26,4700",70.176,"1.869,40",13/04/2018,10:11
BA.SABADELL,"1,7715","-0,48","1,7800","1,7600",1.939.232,"3.431,73",13/04/2018,10:13
BA.SANTANDER,"5,3840","0,77","5,3900","5,3450",2.307.955,"12.388,53",13/04/2018,10:13
BANKIA,"3,7210","0,54","3,7280","3,7020",204.436,"759,46",13/04/2018,10:12
BANKINTER,"8,4400","0,48","8,4600","8,3700",89.635,"753,40",13/04/2018,10:13
BBVA,"6,3830","0,85","6,3910","6,3380",1.038.539,"6.611,52",13/04/2018,10:12
CAIXABANK,"3,9690","0,74","3,9880","3,9310",1.470.359,"5.822,14",13/04/2018,10:13
CELLNEX,"23,5600","0,43","23,6000","23,4600",233.017,"5.486,59",13/04/2018,10:13
DIA,"3,5250","0,43","3,5280","3,4870",373.789,"1.308,48",13/04/2018,10:11
ENAGAS,"22,8300","-0,31","22,8900","22,7700",67.980,"1.551,94",13/04/2018,10:13
ENDESA,"18,2450","1,16","18,2450","17,9450",176.338,"3.193,80",13/04/2018,10:13
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.723,"1.576,57",13/04/2018,10:12
GAS NATURAL,"20,0100","0,63","20,0300","19,8650",72.486,"1.446,70",13/04/2018,10:13
GRIFOLS CL.A,"23,3700","0,78","23,4100","23,2100",20.856,"485,98",13/04/2018,10:13
IAG,"7,1900","2,39","7,2400","7,0880",405.919,"2.914,80",13/04/2018,10:13
IBERDROLA,"6,1940","0,65","6,2060","6,1440",1.667.173,"10.304,69",13/04/2018,10:13
INDITEX,"24,8700","-1,23","25,1600","24,8200",652.351,"16.277,09",13/04/2018,10:13
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7800","0,40","2,7840","2,7670",257.777,"716,32",13/04/2018,10:12
MEDIASET,"8,1460","0,20","8,1580","8,0640",107.032,"868,53",13/04/2018,10:11
MELIA HOTELS,"11,5500","0,52","11,5500","11,4900",21.517,"248,06",13/04/2018,10:12
MERLIN,"12,4650","-0,20","12,5250","12,4100",205.968,"2.571,19",13/04/2018,10:13
R.E.C.,"16,6400","0,33","16,6550","16,5600",60.254,"1.000,56",13/04/2018,10:13
REPSOL,"15,4850","-0,26","15,6000","15,4850",463.489,"7.199,17",13/04/2018,10:13
SIEMENS GAME,"13,3700","0,83","13,4250","13,1850",194.710,"2.591,04",13/04/2018,10:13
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1900","0,00","8,2080","8,1740",650.025,"5.325,77",13/04/2018,10:13
VISCOFAN,"55,4000","0,18","55,4000","55,2000",3.701,"204,69",13/04/2018,10:08
IBEX 35,"9.783,10","0,37","9.790,40","9.744,40",,,13/04/2018,10:14
ABERTIS,"18,2950","0,49","18,3100","18,2800",755.901,"13.828,48",13/04/2018,10:10
ACCIONA,"67,3400","0,78","67,3600","66,8600",13.327,"894,74",13/04/2018,10:13
ACERINOX,"11,6550","-0,09","11,7100","11,6250",33.339,"388,77",13/04/2018,10:12
ACS,"33,3800","0,82","33,4200","33,0800",53.347,"1.775,65",13/04/2018,10:14
AENA,"172,0500","1,38","172,1000","170,0000",14.430,"2.467,73",13/04/2018,10:13
AMADEUS,"61,2400","-0,46","61,6800","61,1200",68.406,"4.197,97",13/04/2018,10:14
ARCELORMIT.,"26,7600","1,90","26,7950","26,4700",71.446,"1.903,38",13/04/2018,10:13
BA.SABADELL,"1,7710","-0,51","1,7800","1,7600",1.941.855,"3.436,38",13/04/2018,10:14
BA.SANTANDER,"5,3850","0,79","5,3900","5,3450",2.313.991,"12.421,04",13/04/2018,10:14
BANKIA,"3,7220","0,57","3,7280","3,7020",205.220,"762,37",13/04/2018,10:14
BANKINTER,"8,4400","0,48","8,4600","8,3700",89.635,"753,40",13/04/2018,10:13
BBVA,"6,3830","0,85","6,3910","6,3380",1.039.312,"6.616,46",13/04/2018,10:13
CAIXABANK,"3,9670","0,69","3,9880","3,9310",1.475.641,"5.843,10",13/04/2018,10:14
CELLNEX,"23,5600","0,43","23,6000","23,4600",233.017,"5.486,59",13/04/2018,10:13
DIA,"3,5250","0,43","3,5280","3,4870",373.789,"1.308,48",13/04/2018,10:11
ENAGAS,"22,8000","-0,44","22,8900","22,7700",69.071,"1.576,83",13/04/2018,10:14
ENDESA,"18,2350","1,11","18,2450","17,9450",185.560,"3.361,98",13/04/2018,10:14
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.723,"1.576,57",13/04/2018,10:12
GAS NATURAL,"20,0100","0,63","20,0300","19,8650",72.686,"1.450,70",13/04/2018,10:13
GRIFOLS CL.A,"23,3700","0,78","23,4100","23,2100",20.856,"485,98",13/04/2018,10:13
IAG,"7,1900","2,39","7,2400","7,0880",405.919,"2.914,80",13/04/2018,10:13
IBERDROLA,"6,1920","0,62","6,2060","6,1440",1.673.842,"10.345,99",13/04/2018,10:14
INDITEX,"24,8700","-1,23","25,1600","24,8200",652.545,"16.281,92",13/04/2018,10:14
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7800","0,40","2,7840","2,7670",262.795,"730,27",13/04/2018,10:14
MEDIASET,"8,1420","0,15","8,1580","8,0640",107.132,"869,34",13/04/2018,10:13
MELIA HOTELS,"11,5500","0,52","11,5500","11,4900",21.517,"248,06",13/04/2018,10:12
MERLIN,"12,4600","-0,24","12,5250","12,4100",206.112,"2.572,98",13/04/2018,10:14
R.E.C.,"16,6400","0,33","16,6550","16,5600",60.254,"1.000,56",13/04/2018,10:13
REPSOL,"15,4850","-0,26","15,6000","15,4850",466.048,"7.238,79",13/04/2018,10:14
SIEMENS GAME,"13,3700","0,83","13,4250","13,1850",194.710,"2.591,04",13/04/2018,10:13
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1910","0,01","8,2080","8,1740",651.270,"5.335,96",13/04/2018,10:13
VISCOFAN,"55,4000","0,18","55,4000","55,2000",3.701,"204,69",13/04/2018,10:08
IBEX 35,"9.780,00","0,34","9.790,40","9.744,40",,,13/04/2018,10:15
ABERTIS,"18,2950","0,49","18,3100","18,2800",755.901,"13.828,48",13/04/2018,10:10
ACCIONA,"67,3400","0,78","67,3600","66,8600",13.525,"908,08",13/04/2018,10:15
ACERINOX,"11,6500","-0,13","11,7100","11,6250",44.276,"516,29",13/04/2018,10:15
ACS,"33,3300","0,66","33,4200","33,0800",53.814,"1.791,22",13/04/2018,10:14
AENA,"171,9500","1,33","172,1000","170,0000",14.721,"2.517,78",13/04/2018,10:15
AMADEUS,"61,2400","-0,46","61,6800","61,1200",68.406,"4.197,97",13/04/2018,10:14
ARCELORMIT.,"26,7900","2,02","26,7950","26,4700",71.480,"1.904,29",13/04/2018,10:15
BA.SABADELL,"1,7700","-0,56","1,7800","1,7600",1.959.670,"3.467,92",13/04/2018,10:15
BA.SANTANDER,"5,3770","0,64","5,3900","5,3450",2.376.857,"12.759,33",13/04/2018,10:15
BANKIA,"3,7190","0,49","3,7280","3,7020",213.601,"793,55",13/04/2018,10:15
BANKINTER,"8,4320","0,38","8,4600","8,3700",90.513,"760,81",13/04/2018,10:15
BBVA,"6,3760","0,74","6,3910","6,3380",1.060.004,"6.748,48",13/04/2018,10:15
CAIXABANK,"3,9630","0,58","3,9880","3,9310",1.479.172,"5.857,10",13/04/2018,10:15
CELLNEX,"23,5600","0,43","23,6000","23,4600",233.017,"5.486,59",13/04/2018,10:13
DIA,"3,5250","0,43","3,5280","3,4870",376.982,"1.319,74",13/04/2018,10:15
ENAGAS,"22,8000","-0,44","22,8900","22,7700",69.071,"1.576,83",13/04/2018,10:14
ENDESA,"18,2300","1,08","18,2450","17,9450",189.781,"3.438,93",13/04/2018,10:15
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.823,"1.578,29",13/04/2018,10:14
GAS NATURAL,"20,0200","0,68","20,0300","19,8650",73.650,"1.470,00",13/04/2018,10:15
GRIFOLS CL.A,"23,3700","0,78","23,4100","23,2100",20.974,"488,74",13/04/2018,10:15
IAG,"7,1900","2,39","7,2400","7,0880",405.919,"2.914,80",13/04/2018,10:13
IBERDROLA,"6,1900","0,58","6,2060","6,1440",1.688.287,"10.435,41",13/04/2018,10:15
INDITEX,"24,8700","-1,23","25,1600","24,8200",653.459,"16.304,65",13/04/2018,10:15
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7790","0,36","2,7840","2,7670",265.886,"738,86",13/04/2018,10:15
MEDIASET,"8,1340","0,05","8,1580","8,0640",107.341,"871,04",13/04/2018,10:15
MELIA HOTELS,"11,5500","0,52","11,5500","11,4900",21.517,"248,06",13/04/2018,10:12
MERLIN,"12,4600","-0,24","12,5250","12,4100",206.112,"2.572,98",13/04/2018,10:14
R.E.C.,"16,6350","0,30","16,6550","16,5600",60.666,"1.007,41",13/04/2018,10:14
REPSOL,"15,4800","-0,29","15,6000","15,4800",472.146,"7.333,19",13/04/2018,10:15
SIEMENS GAME,"13,3650","0,79","13,4250","13,1850",195.261,"2.598,41",13/04/2018,10:14
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1890","-0,01","8,2080","8,1740",653.987,"5.358,22",13/04/2018,10:15
VISCOFAN,"55,3500","0,09","55,4500","55,2000",3.734,"206,52",13/04/2018,10:15
IBEX 35,"9.779,30","0,33","9.790,40","9.744,40",,,13/04/2018,10:16
ABERTIS,"18,3000","0,52","18,3100","18,2800",759.360,"13.891,78",13/04/2018,10:16
ACCIONA,"67,3200","0,75","67,3600","66,8600",13.617,"914,27",13/04/2018,10:16
ACERINOX,"11,6450","-0,17","11,7100","11,6250",44.716,"521,42",13/04/2018,10:16
ACS,"33,3300","0,66","33,4200","33,0800",53.814,"1.791,22",13/04/2018,10:14
AENA,"171,9500","1,33","172,1000","170,0000",14.721,"2.517,78",13/04/2018,10:15
AMADEUS,"61,2200","-0,49","61,6800","61,1200",68.508,"4.204,21",13/04/2018,10:16
ARCELORMIT.,"26,7500","1,87","26,7950","26,4700",73.895,"1.968,93",13/04/2018,10:16
BA.SABADELL,"1,7700","-0,56","1,7800","1,7600",1.969.079,"3.484,58",13/04/2018,10:16
BA.SANTANDER,"5,3800","0,69","5,3900","5,3450",2.402.909,"12.899,48",13/04/2018,10:16
BANKIA,"3,7190","0,49","3,7280","3,7020",217.945,"809,71",13/04/2018,10:16
BANKINTER,"8,4320","0,38","8,4600","8,3700",90.513,"760,81",13/04/2018,10:15
BBVA,"6,3770","0,76","6,3910","6,3380",1.076.642,"6.854,57",13/04/2018,10:16
CAIXABANK,"3,9630","0,58","3,9880","3,9310",1.481.682,"5.867,05",13/04/2018,10:16
CELLNEX,"23,5600","0,43","23,6000","23,4600",233.017,"5.486,59",13/04/2018,10:13
DIA,"3,5250","0,43","3,5280","3,4870",376.982,"1.319,74",13/04/2018,10:15
ENAGAS,"22,8000","-0,44","22,8900","22,7700",69.071,"1.576,83",13/04/2018,10:14
ENDESA,"18,2300","1,08","18,2450","17,9450",189.930,"3.441,65",13/04/2018,10:15
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.823,"1.578,29",13/04/2018,10:14
GAS NATURAL,"20,0200","0,68","20,0300","19,8650",75.317,"1.503,37",13/04/2018,10:15
GRIFOLS CL.A,"23,3900","0,86","23,4100","23,2100",21.017,"489,74",13/04/2018,10:16
IAG,"7,1840","2,31","7,2400","7,0880",411.501,"2.954,88",13/04/2018,10:16
IBERDROLA,"6,1920","0,62","6,2060","6,1440",1.697.340,"10.491,46",13/04/2018,10:16
INDITEX,"24,8700","-1,23","25,1600","24,8200",653.459,"16.304,65",13/04/2018,10:15
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7790","0,36","2,7840","2,7670",265.886,"738,86",13/04/2018,10:15
MEDIASET,"8,1420","0,15","8,1580","8,0640",108.183,"877,90",13/04/2018,10:16
MELIA HOTELS,"11,5500","0,52","11,5500","11,4900",21.517,"248,06",13/04/2018,10:12
MERLIN,"12,4600","-0,24","12,5250","12,4100",206.112,"2.572,98",13/04/2018,10:14
R.E.C.,"16,6300","0,27","16,6550","16,5600",61.471,"1.020,80",13/04/2018,10:16
REPSOL,"15,4550","-0,45","15,6000","15,4450",496.706,"7.712,74",13/04/2018,10:16
SIEMENS GAME,"13,3700","0,83","13,4250","13,1850",201.866,"2.686,68",13/04/2018,10:16
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1850","-0,06","8,2080","8,1740",666.869,"5.463,66",13/04/2018,10:16
VISCOFAN,"55,3500","0,09","55,4500","55,2000",3.734,"206,52",13/04/2018,10:15
IBEX 35,"9.780,90","0,35","9.790,40","9.744,40",,,13/04/2018,10:17
ABERTIS,"18,3000","0,52","18,3100","18,2800",759.360,"13.891,78",13/04/2018,10:16
ACCIONA,"67,4200","0,90","67,4600","66,8600",15.942,"1.071,00",13/04/2018,10:17
ACERINOX,"11,6450","-0,17","11,7100","11,6250",45.991,"536,27",13/04/2018,10:16
ACS,"33,3300","0,66","33,4200","33,0800",53.814,"1.791,22",13/04/2018,10:14
AENA,"171,9500","1,33","172,1000","170,0000",14.721,"2.517,78",13/04/2018,10:15
AMADEUS,"61,2800","-0,39","61,6800","61,1200",69.619,"4.272,27",13/04/2018,10:17
ARCELORMIT.,"26,7500","1,87","26,7950","26,4700",73.895,"1.968,93",13/04/2018,10:16
BA.SABADELL,"1,7705","-0,53","1,7800","1,7600",1.970.025,"3.486,25",13/04/2018,10:16
BA.SANTANDER,"5,3820","0,73","5,3900","5,3450",2.417.992,"12.980,63",13/04/2018,10:17
BANKIA,"3,7190","0,49","3,7280","3,7020",217.945,"809,71",13/04/2018,10:16
BANKINTER,"8,4280","0,33","8,4600","8,3700",90.543,"761,06",13/04/2018,10:17
BBVA,"6,3770","0,76","6,3910","6,3380",1.076.642,"6.854,57",13/04/2018,10:16
CAIXABANK,"3,9640","0,61","3,9880","3,9310",1.490.280,"5.901,11",13/04/2018,10:17
CELLNEX,"23,5700","0,47","23,6000","23,4600",234.634,"5.524,71",13/04/2018,10:17
DIA,"3,5240","0,40","3,5280","3,4870",377.340,"1.321,00",13/04/2018,10:17
ENAGAS,"22,8000","-0,44","22,8900","22,7700",69.071,"1.576,83",13/04/2018,10:14
ENDESA,"18,2350","1,11","18,2450","17,9450",191.238,"3.465,50",13/04/2018,10:17
FERROVIAL,"17,2100","0,76","17,2650","17,1450",91.823,"1.578,29",13/04/2018,10:14
GAS NATURAL,"20,0200","0,68","20,0300","19,8650",76.547,"1.528,00",13/04/2018,10:17
GRIFOLS CL.A,"23,3800","0,82","23,4100","23,2100",21.122,"492,20",13/04/2018,10:17
IAG,"7,1840","2,31","7,2400","7,0880",413.164,"2.966,83",13/04/2018,10:16
IBERDROLA,"6,1920","0,62","6,2060","6,1440",1.698.507,"10.498,68",13/04/2018,10:17
INDITEX,"24,8700","-1,23","25,1600","24,8200",654.049,"16.319,33",13/04/2018,10:17
INDRA A,"11,2500","0,18","11,2500","11,1600",19.037,"213,62",13/04/2018,10:09
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7790","0,36","2,7840","2,7670",265.886,"738,86",13/04/2018,10:15
MEDIASET,"8,1420","0,15","8,1580","8,0640",108.183,"877,90",13/04/2018,10:16
MELIA HOTELS,"11,5600","0,61","11,5600","11,4900",22.117,"254,99",13/04/2018,10:16
MERLIN,"12,4550","-0,28","12,5250","12,4100",206.512,"2.577,96",13/04/2018,10:16
R.E.C.,"16,6350","0,30","16,6550","16,5600",61.819,"1.026,59",13/04/2018,10:17
REPSOL,"15,4650","-0,39","15,6000","15,4450",506.632,"7.866,28",13/04/2018,10:17
SIEMENS GAME,"13,3900","0,98","13,4250","13,1850",203.180,"2.704,27",13/04/2018,10:17
TEC.REUNIDAS,"24,8600","-1,07","25,3100","24,8200",29.201,"728,99",13/04/2018,10:09
TELEFONICA,"8,1860","-0,05","8,2080","8,1740",675.382,"5.533,33",13/04/2018,10:17
VISCOFAN,"55,3500","0,09","55,4500","55,2000",3.734,"206,52",13/04/2018,10:15
IBEX 35,"9.779,40","0,33","9.790,40","9.744,40",,,13/04/2018,10:18
ABERTIS,"18,2950","0,49","18,3100","18,2800",761.096,"13.923,54",13/04/2018,10:18
ACCIONA,"67,4200","0,90","67,4600","66,8600",15.942,"1.071,00",13/04/2018,10:17
ACERINOX,"11,6600","-0,04","11,7100","11,6250",48.699,"567,83",13/04/2018,10:18
ACS,"33,3100","0,60","33,4200","33,0800",53.914,"1.794,55",13/04/2018,10:18
AENA,"171,8000","1,24","172,1000","170,0000",14.876,"2.544,41",13/04/2018,10:18
AMADEUS,"61,2800","-0,39","61,6800","61,1200",69.619,"4.272,27",13/04/2018,10:17
ARCELORMIT.,"26,7500","1,87","26,7950","26,4700",73.895,"1.968,93",13/04/2018,10:16
BA.SABADELL,"1,7705","-0,53","1,7800","1,7600",1.970.281,"3.486,70",13/04/2018,10:17
BA.SANTANDER,"5,3800","0,69","5,3900","5,3450",2.431.925,"13.055,57",13/04/2018,10:18
BANKIA,"3,7190","0,49","3,7280","3,7020",219.232,"814,49",13/04/2018,10:18
BANKINTER,"8,4280","0,33","8,4600","8,3700",90.543,"761,06",13/04/2018,10:17
BBVA,"6,3790","0,79","6,3910","6,3380",1.077.631,"6.860,88",13/04/2018,10:18
CAIXABANK,"3,9620","0,56","3,9880","3,9310",1.492.411,"5.909,56",13/04/2018,10:18
CELLNEX,"23,5700","0,47","23,6000","23,4600",235.211,"5.538,31",13/04/2018,10:17
DIA,"3,5240","0,40","3,5280","3,4870",377.340,"1.321,00",13/04/2018,10:17
ENAGAS,"22,7700","-0,57","22,8900","22,7700",70.998,"1.620,75",13/04/2018,10:18
ENDESA,"18,2350","1,11","18,2450","17,9450",191.857,"3.476,79",13/04/2018,10:18
FERROVIAL,"17,2000","0,70","17,2650","17,1450",93.942,"1.614,74",13/04/2018,10:18
GAS NATURAL,"20,0100","0,63","20,0300","19,8650",76.947,"1.536,00",13/04/2018,10:18
GRIFOLS CL.A,"23,3800","0,82","23,4100","23,2100",21.122,"492,20",13/04/2018,10:17
IAG,"7,1840","2,31","7,2400","7,0880",413.766,"2.971,16",13/04/2018,10:18
IBERDROLA,"6,1960","0,68","6,2060","6,1440",1.706.810,"10.550,12",13/04/2018,10:18
INDITEX,"24,8600","-1,27","25,1600","24,8200",656.948,"16.391,40",13/04/2018,10:18
INDRA A,"11,2400","0,09","11,2500","11,1600",19.087,"214,18",13/04/2018,10:17
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",225.390,"2.088,20",13/04/2018,10:13
MAPFRE,"2,7760","0,25","2,7840","2,7670",266.886,"741,64",13/04/2018,10:18
MEDIASET,"8,1420","0,15","8,1580","8,0640",108.183,"877,90",13/04/2018,10:16
MELIA HOTELS,"11,5600","0,61","11,5600","11,4900",22.117,"254,99",13/04/2018,10:16
MERLIN,"12,4550","-0,28","12,5250","12,4100",206.512,"2.577,96",13/04/2018,10:16
R.E.C.,"16,6350","0,30","16,6550","16,5600",61.819,"1.026,59",13/04/2018,10:17
REPSOL,"15,4650","-0,39","15,6000","15,4450",507.542,"7.880,35",13/04/2018,10:18
SIEMENS GAME,"13,3900","0,98","13,4250","13,1850",203.180,"2.704,27",13/04/2018,10:17
TEC.REUNIDAS,"24,8400","-1,15","25,3100","24,8200",31.749,"792,31",13/04/2018,10:17
TELEFONICA,"8,1860","-0,05","8,2080","8,1740",675.382,"5.533,33",13/04/2018,10:17
VISCOFAN,"55,3500","0,09","55,4500","55,2000",3.734,"206,52",13/04/2018,10:15
IBEX 35,"9.781,20","0,35","9.790,40","9.744,40",,,13/04/2018,10:19
ABERTIS,"18,2950","0,49","18,3100","18,2800",761.096,"13.923,54",13/04/2018,10:18
ACCIONA,"67,3800","0,84","67,4600","66,8600",16.295,"1.094,79",13/04/2018,10:18
ACERINOX,"11,6600","-0,04","11,7100","11,6250",48.699,"567,83",13/04/2018,10:18
ACS,"33,2700","0,48","33,4200","33,0800",54.369,"1.809,69",13/04/2018,10:19
AENA,"171,8000","1,24","172,1000","170,0000",14.876,"2.544,41",13/04/2018,10:18
AMADEUS,"61,2800","-0,39","61,6800","61,1200",69.619,"4.272,27",13/04/2018,10:17
ARCELORMIT.,"26,7450","1,85","26,7950","26,4700",74.046,"1.972,97",13/04/2018,10:19
BA.SABADELL,"1,7710","-0,51","1,7800","1,7600",1.970.847,"3.487,71",13/04/2018,10:18
BA.SANTANDER,"5,3800","0,69","5,3900","5,3450",2.436.781,"13.081,69",13/04/2018,10:19
BANKIA,"3,7190","0,49","3,7280","3,7020",219.633,"815,99",13/04/2018,10:19
BANKINTER,"8,4280","0,33","8,4600","8,3700",90.543,"761,06",13/04/2018,10:17
BBVA,"6,3800","0,81","6,3910","6,3380",1.079.915,"6.875,45",13/04/2018,10:19
CAIXABANK,"3,9620","0,56","3,9880","3,9310",1.493.200,"5.912,68",13/04/2018,10:18
CELLNEX,"23,5700","0,47","23,6000","23,4600",235.211,"5.538,31",13/04/2018,10:17
DIA,"3,5240","0,40","3,5280","3,4870",377.340,"1.321,00",13/04/2018,10:17
ENAGAS,"22,7700","-0,57","22,8900","22,7600",72.957,"1.665,35",13/04/2018,10:19
ENDESA,"18,2250","1,05","18,2450","17,9450",195.863,"3.549,81",13/04/2018,10:19
FERROVIAL,"17,1950","0,67","17,2650","17,1450",99.733,"1.714,26",13/04/2018,10:19
GAS NATURAL,"19,9800","0,48","20,0300","19,8650",82.383,"1.644,70",13/04/2018,10:19
GRIFOLS CL.A,"23,3900","0,86","23,4100","23,2100",21.374,"498,09",13/04/2018,10:19
IAG,"7,1840","2,31","7,2400","7,0880",413.766,"2.971,16",13/04/2018,10:18
IBERDROLA,"6,1940","0,65","6,2060","6,1440",1.713.955,"10.594,37",13/04/2018,10:19
INDITEX,"24,8700","-1,23","25,1600","24,8200",663.270,"16.548,61",13/04/2018,10:19
INDRA A,"11,2400","0,09","11,2500","11,1600",19.087,"214,18",13/04/2018,10:17
INM.COLONIAL,"9,3300","1,41","9,3300","9,2250",227.076,"2.103,93",13/04/2018,10:18
MAPFRE,"2,7790","0,36","2,7840","2,7670",277.692,"771,65",13/04/2018,10:19
MEDIASET,"8,1460","0,20","8,1580","8,0640",108.838,"883,23",13/04/2018,10:19
MELIA HOTELS,"11,5400","0,44","11,5600","11,4900",22.817,"263,07",13/04/2018,10:19
MERLIN,"12,4600","-0,24","12,5250","12,4100",207.643,"2.592,05",13/04/2018,10:19
R.E.C.,"16,6350","0,30","16,6550","16,5600",61.819,"1.026,59",13/04/2018,10:17
REPSOL,"15,4850","-0,26","15,6000","15,4450",515.327,"8.000,85",13/04/2018,10:19
