Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
GRIFOLS CL.A,"23,0900","-0,13","23,4400","23,0300",124.330,"2.896,96",11/04/2018,12:23
IAG,"7,1580","-0,61","7,2220","7,1500",369.962,"2.659,15",11/04/2018,12:22
IBERDROLA,"6,1120","1,39","6,1600","6,0340",6.868.150,"41.717,86",11/04/2018,12:23
INDITEX,"25,4500","-0,78","25,7200","25,4300",638.501,"16.291,13",11/04/2018,12:22
INDRA A,"11,1300","-0,54","11,2800","11,1300",61.163,"685,66",11/04/2018,12:16
INM.COLONIAL,"9,1950","-2,49","9,4000","9,0800",792.307,"7.310,43",11/04/2018,12:17
MAPFRE,"2,7350","-0,26","2,7440","2,7260",371.776,"1.017,39",11/04/2018,12:23
MEDIASET,"8,1520","-0,02","8,2480","8,1320",318.127,"2.603,36",11/04/2018,12:22
MELIA HOTELS,"11,5500","0,70","11,5900","11,4500",156.838,"1.810,03",11/04/2018,12:20
MERLIN,"12,3650","0,32","12,4000","12,3000",123.051,"1.521,15",11/04/2018,12:22
R.E.C.,"16,3550","0,09","16,4250","16,3000",227.788,"3.730,74",11/04/2018,12:23
REPSOL,"15,3300","0,23","15,3650","15,1950",1.109.688,"16.993,73",11/04/2018,12:23
SIEMENS GAME,"13,4950","-1,35","13,7000","13,4750",542.105,"7.342,54",11/04/2018,12:21
TEC.REUNIDAS,"25,3200","0,72","25,4900","25,2300",114.238,"2.894,67",11/04/2018,12:18
TELEFONICA,"8,1640","-0,39","8,2490","8,1600",2.384.524,"19.585,33",11/04/2018,12:23
VISCOFAN,"55,0500","-1,61","55,8000","54,8500",29.737,"1.647,11",11/04/2018,12:23
IBEX 35,"9.754,80","-0,09","9.786,30","9.738,00",,,11/04/2018,12:24
ABERTIS,"18,2300","0,11","18,2450","18,2050",679.751,"12.388,31",11/04/2018,12:23
ACCIONA,"66,2600","-0,06","67,3000","66,1000",59.253,"3.958,05",11/04/2018,12:23
ACERINOX,"11,5800","0,61","11,6450","11,4350",256.203,"2.962,95",11/04/2018,12:24
ACS,"33,2200","0,21","33,3000","33,0900",178.669,"5.935,42",11/04/2018,12:24
AENA,"171,2500","0,68","171,8000","169,8500",120.223,"20.616,57",11/04/2018,12:23
AMADEUS,"61,7200","-0,48","62,1200","61,7000",78.083,"4.837,87",11/04/2018,12:24
ARCELORMIT.,"26,3000","0,00","26,5000","26,1200",108.062,"2.848,88",11/04/2018,12:21
BA.SABADELL,"1,7105","1,03","1,7170","1,6800",2.331.035,"3.977,27",11/04/2018,12:24
BA.SANTANDER,"5,3520","0,06","5,3730","5,3260",3.623.300,"19.384,37",11/04/2018,12:24
BANKIA,"3,7320","0,27","3,7480","3,7120",1.081.784,"4.045,70",11/04/2018,12:24
BANKINTER,"8,4300","0,21","8,4380","8,3900",180.772,"1.521,61",11/04/2018,12:23
BBVA,"6,4000","-0,33","6,4310","6,3900",127.647.496,"819.087,71",11/04/2018,12:23
CAIXABANK,"3,9180","0,44","3,9280","3,9020",2.760.405,"10.813,08",11/04/2018,12:24
CELLNEX,"23,3300","1,79","23,4100","22,8600",388.224,"9.007,34",11/04/2018,12:24
DIA,"3,5050","-0,57","3,5900","3,5040",1.367.364,"4.844,79",11/04/2018,12:21
ENAGAS,"22,7200","0,09","22,8100","22,7000",117.937,"2.683,12",11/04/2018,12:24
ENDESA,"17,9500","-0,44","18,0400","17,9200",239.145,"4.301,04",11/04/2018,12:24
FERROVIAL,"17,3100","-0,60","17,4350","17,3100",181.221,"3.149,67",11/04/2018,12:20
GAS NATURAL,"19,7250","-0,13","19,8000","19,6950",129.255,"2.553,69",11/04/2018,12:24
GRIFOLS CL.A,"23,0900","-0,13","23,4400","23,0300",124.330,"2.896,96",11/04/2018,12:23
IAG,"7,1580","-0,61","7,2220","7,1500",369.962,"2.659,15",11/04/2018,12:22
IBERDROLA,"6,1160","1,46","6,1600","6,0340",6.871.686,"41.739,48",11/04/2018,12:24
INDITEX,"25,4600","-0,74","25,7200","25,4300",642.463,"16.392,00",11/04/2018,12:24
INDRA A,"11,1400","-0,45","11,2800","11,1300",61.259,"686,73",11/04/2018,12:24
INM.COLONIAL,"9,1950","-2,49","9,4000","9,0800",792.307,"7.310,43",11/04/2018,12:17
MAPFRE,"2,7350","-0,26","2,7440","2,7260",373.551,"1.022,24",11/04/2018,12:24
MEDIASET,"8,1580","0,05","8,2480","8,1320",320.895,"2.625,94",11/04/2018,12:24
MELIA HOTELS,"11,5500","0,70","11,5900","11,4500",156.838,"1.810,03",11/04/2018,12:20
MERLIN,"12,3650","0,32","12,4000","12,3000",123.051,"1.521,15",11/04/2018,12:22
R.E.C.,"16,3550","0,09","16,4250","16,3000",234.406,"3.839,04",11/04/2018,12:24
REPSOL,"15,3350","0,26","15,3650","15,1950",1.112.756,"17.040,78",11/04/2018,12:23
SIEMENS GAME,"13,5100","-1,24","13,7000","13,4750",543.502,"7.361,41",11/04/2018,12:24
TEC.REUNIDAS,"25,3200","0,72","25,4900","25,2300",114.238,"2.894,67",11/04/2018,12:18
TELEFONICA,"8,1680","-0,34","8,2490","8,1600",2.396.404,"19.682,33",11/04/2018,12:24
VISCOFAN,"55,0500","-1,61","55,8000","54,8500",29.737,"1.647,11",11/04/2018,12:23
IBEX 35,"9.756,60","-0,07","9.786,30","9.738,00",,,11/04/2018,12:25
ABERTIS,"18,2350","0,14","18,2450","18,2050",680.692,"12.405,47",11/04/2018,12:24
ACCIONA,"66,3000","0,00","67,3000","66,1000",59.337,"3.963,62",11/04/2018,12:24
ACERINOX,"11,5800","0,61","11,6450","11,4350",256.203,"2.962,95",11/04/2018,12:24
ACS,"33,2400","0,27","33,3000","33,0900",178.769,"5.938,75",11/04/2018,12:24
AENA,"171,3500","0,73","171,8000","169,8500",120.284,"20.627,02",11/04/2018,12:24
AMADEUS,"61,7400","-0,45","62,1200","61,7000",78.189,"4.844,41",11/04/2018,12:24
ARCELORMIT.,"26,3000","0,00","26,5000","26,1200",108.062,"2.848,88",11/04/2018,12:21
BA.SABADELL,"1,7105","1,03","1,7170","1,6800",2.358.961,"4.025,05",11/04/2018,12:25
BA.SANTANDER,"5,3540","0,09","5,3730","5,3260",3.625.201,"19.394,55",11/04/2018,12:24
BANKIA,"3,7330","0,30","3,7480","3,7120",1.083.124,"4.050,70",11/04/2018,12:24
BANKINTER,"8,4360","0,29","8,4380","8,3900",180.978,"1.523,35",11/04/2018,12:24
BBVA,"6,4030","-0,28","6,4310","6,3900",127.653.543,"819.126,43",11/04/2018,12:25
CAIXABANK,"3,9180","0,44","3,9280","3,9020",2.772.522,"10.860,56",11/04/2018,12:25
CELLNEX,"23,3300","1,79","23,4100","22,8600",388.224,"9.007,34",11/04/2018,12:24
DIA,"3,5090","-0,45","3,5900","3,5040",1.379.991,"4.889,10",11/04/2018,12:25
ENAGAS,"22,7300","0,13","22,8100","22,7000",118.258,"2.690,41",11/04/2018,12:24
ENDESA,"17,9500","-0,44","18,0400","17,9200",239.624,"4.309,64",11/04/2018,12:25
FERROVIAL,"17,3400","-0,43","17,4350","17,3100",183.687,"3.192,41",11/04/2018,12:25
GAS NATURAL,"19,7250","-0,13","19,8000","19,6950",129.255,"2.553,69",11/04/2018,12:24
GRIFOLS CL.A,"23,1200","0,00","23,4400","23,0300",125.113,"2.915,06",11/04/2018,12:25
IAG,"7,1580","-0,61","7,2220","7,1500",370.712,"2.664,51",11/04/2018,12:24
IBERDROLA,"6,1140","1,43","6,1600","6,0340",6.881.824,"41.801,48",11/04/2018,12:25
INDITEX,"25,4600","-0,74","25,7200","25,4300",642.743,"16.399,13",11/04/2018,12:24
INDRA A,"11,1400","-0,45","11,2800","11,1300",61.612,"690,66",11/04/2018,12:24
INM.COLONIAL,"9,2050","-2,39","9,4000","9,0800",794.792,"7.333,29",11/04/2018,12:25
MAPFRE,"2,7350","-0,26","2,7440","2,7260",373.551,"1.022,24",11/04/2018,12:24
MEDIASET,"8,1580","0,05","8,2480","8,1320",320.895,"2.625,94",11/04/2018,12:24
MELIA HOTELS,"11,5300","0,52","11,5900","11,4500",157.390,"1.816,39",11/04/2018,12:25
MERLIN,"12,3650","0,32","12,4000","12,3000",123.051,"1.521,15",11/04/2018,12:22
R.E.C.,"16,3650","0,15","16,4250","16,3000",236.266,"3.869,47",11/04/2018,12:24
REPSOL,"15,3400","0,29","15,3650","15,1950",1.114.331,"17.064,94",11/04/2018,12:24
SIEMENS GAME,"13,5000","-1,32","13,7000","13,4750",548.783,"7.432,73",11/04/2018,12:25
TEC.REUNIDAS,"25,3200","0,72","25,4900","25,2300",114.238,"2.894,67",11/04/2018,12:18
TELEFONICA,"8,1710","-0,31","8,2490","8,1600",2.410.033,"19.793,69",11/04/2018,12:25
VISCOFAN,"55,0000","-1,70","55,8000","54,8500",30.626,"1.696,01",11/04/2018,12:25
IBEX 35,"9.754,80","-0,09","9.786,30","9.738,00",,,11/04/2018,12:26
ABERTIS,"18,2350","0,14","18,2450","18,2050",695.439,"12.674,32",11/04/2018,12:26
ACCIONA,"66,2600","-0,06","67,3000","66,1000",59.694,"3.987,29",11/04/2018,12:26
ACERINOX,"11,5800","0,61","11,6450","11,4350",271.647,"3.141,96",11/04/2018,12:24
ACS,"33,2300","0,24","33,3000","33,0900",181.842,"6.040,87",11/04/2018,12:26
AENA,"171,3000","0,71","171,8000","169,8500",120.417,"20.649,80",11/04/2018,12:26
AMADEUS,"61,7000","-0,52","62,1200","61,7000",78.817,"4.883,18",11/04/2018,12:26
ARCELORMIT.,"26,3300","0,11","26,5000","26,1200",108.365,"2.856,86",11/04/2018,12:26
BA.SABADELL,"1,7115","1,09","1,7170","1,6800",2.366.412,"4.037,81",11/04/2018,12:26
BA.SANTANDER,"5,3540","0,09","5,3730","5,3260",3.640.161,"19.474,66",11/04/2018,12:26
BANKIA,"3,7330","0,30","3,7480","3,7120",1.083.414,"4.051,79",11/04/2018,12:26
BANKINTER,"8,4340","0,26","8,4380","8,3900",182.777,"1.538,52",11/04/2018,12:26
BBVA,"6,4020","-0,30","6,4310","6,3900",127.661.272,"819.175,92",11/04/2018,12:26
CAIXABANK,"3,9200","0,49","3,9280","3,9020",2.806.046,"10.991,91",11/04/2018,12:26
CELLNEX,"23,3400","1,83","23,4100","22,8600",389.366,"9.033,99",11/04/2018,12:25
DIA,"3,5060","-0,54","3,5900","3,5040",1.380.427,"4.890,62",11/04/2018,12:26
ENAGAS,"22,7300","0,13","22,8100","22,7000",118.258,"2.690,41",11/04/2018,12:24
ENDESA,"17,9450","-0,47","18,0400","17,9200",240.231,"4.320,53",11/04/2018,12:26
FERROVIAL,"17,3300","-0,49","17,4350","17,3100",184.142,"3.200,29",11/04/2018,12:26
GAS NATURAL,"19,7350","-0,08","19,8000","19,6950",130.115,"2.570,66",11/04/2018,12:26
GRIFOLS CL.A,"23,1200","0,00","23,4400","23,0300",125.187,"2.916,77",11/04/2018,12:25
IAG,"7,1580","-0,61","7,2220","7,1500",370.712,"2.664,51",11/04/2018,12:24
IBERDROLA,"6,1140","1,43","6,1600","6,0340",6.891.493,"41.860,59",11/04/2018,12:26
INDITEX,"25,4600","-0,74","25,7200","25,4300",643.521,"16.418,94",11/04/2018,12:25
INDRA A,"11,1400","-0,45","11,2800","11,1300",61.612,"690,66",11/04/2018,12:24
INM.COLONIAL,"9,2050","-2,39","9,4000","9,0800",794.792,"7.333,29",11/04/2018,12:25
MAPFRE,"2,7350","-0,26","2,7440","2,7260",374.585,"1.025,07",11/04/2018,12:26
MEDIASET,"8,1580","0,05","8,2480","8,1320",320.895,"2.625,94",11/04/2018,12:24
MELIA HOTELS,"11,5200","0,44","11,5900","11,4500",158.640,"1.830,79",11/04/2018,12:26
MERLIN,"12,3650","0,32","12,4000","12,3000",124.082,"1.533,89",11/04/2018,12:26
R.E.C.,"16,3650","0,15","16,4250","16,3000",239.043,"3.914,92",11/04/2018,12:26
REPSOL,"15,3400","0,29","15,3650","15,1950",1.129.313,"17.294,62",11/04/2018,12:26
SIEMENS GAME,"13,5000","-1,32","13,7000","13,4750",549.783,"7.446,23",11/04/2018,12:25
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",114.465,"2.900,42",11/04/2018,12:26
TELEFONICA,"8,1680","-0,34","8,2490","8,1600",2.435.065,"19.998,22",11/04/2018,12:26
VISCOFAN,"54,9500","-1,79","55,8000","54,8500",31.156,"1.725,13",11/04/2018,12:26
IBEX 35,"9.756,90","-0,07","9.786,30","9.738,00",,,11/04/2018,12:27
ABERTIS,"18,2350","0,14","18,2450","18,2050",695.439,"12.674,32",11/04/2018,12:26
ACCIONA,"66,2600","-0,06","67,3000","66,1000",59.694,"3.987,29",11/04/2018,12:26
ACERINOX,"11,5800","0,61","11,6450","11,4350",271.647,"3.141,96",11/04/2018,12:24
ACS,"33,2300","0,24","33,3000","33,0900",181.842,"6.040,87",11/04/2018,12:26
AENA,"171,3000","0,71","171,8000","169,8500",120.417,"20.649,80",11/04/2018,12:26
AMADEUS,"61,7000","-0,52","62,1200","61,7000",78.817,"4.883,18",11/04/2018,12:26
ARCELORMIT.,"26,3300","0,11","26,5000","26,1200",108.365,"2.856,86",11/04/2018,12:26
BA.SABADELL,"1,7115","1,09","1,7170","1,6800",2.372.461,"4.048,16",11/04/2018,12:27
BA.SANTANDER,"5,3550","0,11","5,3730","5,3260",3.642.222,"19.485,70",11/04/2018,12:27
BANKIA,"3,7350","0,35","3,7480","3,7120",1.085.878,"4.060,98",11/04/2018,12:27
BANKINTER,"8,4340","0,26","8,4380","8,3900",182.777,"1.538,52",11/04/2018,12:26
BBVA,"6,4010","-0,31","6,4310","6,3900",127.665.058,"819.200,15",11/04/2018,12:26
CAIXABANK,"3,9190","0,46","3,9280","3,9020",2.806.969,"10.995,53",11/04/2018,12:27
CELLNEX,"23,3300","1,79","23,4100","22,8600",389.760,"9.043,18",11/04/2018,12:27
DIA,"3,5060","-0,54","3,5900","3,5040",1.380.427,"4.890,62",11/04/2018,12:26
ENAGAS,"22,7300","0,13","22,8100","22,7000",118.258,"2.690,41",11/04/2018,12:24
ENDESA,"17,9500","-0,44","18,0400","17,9200",240.331,"4.322,33",11/04/2018,12:27
FERROVIAL,"17,3300","-0,49","17,4350","17,3100",184.142,"3.200,29",11/04/2018,12:26
GAS NATURAL,"19,7350","-0,08","19,8000","19,6950",130.115,"2.570,66",11/04/2018,12:26
GRIFOLS CL.A,"23,1300","0,04","23,4400","23,0300",125.307,"2.919,55",11/04/2018,12:27
IAG,"7,1540","-0,67","7,2220","7,1500",398.328,"2.861,97",11/04/2018,12:27
IBERDROLA,"6,1160","1,46","6,1600","6,0340",6.895.178,"41.883,13",11/04/2018,12:27
INDITEX,"25,4600","-0,74","25,7200","25,4300",643.869,"16.427,80",11/04/2018,12:26
INDRA A,"11,1400","-0,45","11,2800","11,1300",61.612,"690,66",11/04/2018,12:24
INM.COLONIAL,"9,2050","-2,39","9,4000","9,0800",794.792,"7.333,29",11/04/2018,12:25
MAPFRE,"2,7360","-0,22","2,7440","2,7260",375.235,"1.026,85",11/04/2018,12:27
MEDIASET,"8,1580","0,05","8,2480","8,1320",320.895,"2.625,94",11/04/2018,12:24
MELIA HOTELS,"11,5200","0,44","11,5900","11,4500",158.640,"1.830,79",11/04/2018,12:26
MERLIN,"12,3650","0,32","12,4000","12,3000",124.082,"1.533,89",11/04/2018,12:26
R.E.C.,"16,3650","0,15","16,4250","16,3000",239.989,"3.930,40",11/04/2018,12:27
REPSOL,"15,3400","0,29","15,3650","15,1950",1.132.467,"17.343,02",11/04/2018,12:27
SIEMENS GAME,"13,5100","-1,24","13,7000","13,4750",550.583,"7.457,04",11/04/2018,12:27
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",114.465,"2.900,42",11/04/2018,12:26
TELEFONICA,"8,1710","-0,31","8,2490","8,1600",2.441.393,"20.049,92",11/04/2018,12:27
VISCOFAN,"54,9500","-1,79","55,8000","54,8500",31.156,"1.725,13",11/04/2018,12:26
IBEX 35,"9.758,90","-0,05","9.786,30","9.738,00",,,11/04/2018,12:28
ABERTIS,"18,2400","0,16","18,2450","18,2050",712.237,"12.980,64",11/04/2018,12:28
ACCIONA,"66,2600","-0,06","67,3000","66,1000",59.694,"3.987,29",11/04/2018,12:26
ACERINOX,"11,5800","0,61","11,6450","11,4350",271.647,"3.141,96",11/04/2018,12:24
ACS,"33,2300","0,24","33,3000","33,0900",181.970,"6.045,13",11/04/2018,12:28
AENA,"171,3000","0,71","171,8000","169,8500",120.417,"20.649,80",11/04/2018,12:26
AMADEUS,"61,7000","-0,52","62,1200","61,7000",78.817,"4.883,18",11/04/2018,12:26
ARCELORMIT.,"26,3500","0,19","26,5000","26,1200",108.979,"2.873,04",11/04/2018,12:27
BA.SABADELL,"1,7120","1,12","1,7170","1,6800",2.373.913,"4.050,65",11/04/2018,12:28
BA.SANTANDER,"5,3550","0,11","5,3730","5,3260",3.646.235,"19.507,20",11/04/2018,12:28
BANKIA,"3,7350","0,35","3,7480","3,7120",1.085.878,"4.060,98",11/04/2018,12:27
BANKINTER,"8,4340","0,26","8,4380","8,3900",182.777,"1.538,52",11/04/2018,12:26
BBVA,"6,4050","-0,25","6,4310","6,3900",127.672.025,"819.244,77",11/04/2018,12:28
CAIXABANK,"3,9210","0,51","3,9280","3,9020",2.816.661,"11.033,53",11/04/2018,12:28
CELLNEX,"23,3300","1,79","23,4100","22,8600",391.756,"9.089,76",11/04/2018,12:28
DIA,"3,5060","-0,54","3,5900","3,5040",1.380.427,"4.890,62",11/04/2018,12:26
ENAGAS,"22,7500","0,22","22,8100","22,7000",119.258,"2.713,16",11/04/2018,12:28
ENDESA,"17,9600","-0,39","18,0400","17,9200",242.547,"4.362,12",11/04/2018,12:28
FERROVIAL,"17,3300","-0,49","17,4350","17,3100",184.142,"3.200,29",11/04/2018,12:26
GAS NATURAL,"19,7350","-0,08","19,8000","19,6950",130.115,"2.570,66",11/04/2018,12:26
GRIFOLS CL.A,"23,1200","0,00","23,4400","23,0300",126.571,"2.948,79",11/04/2018,12:27
IAG,"7,1520","-0,69","7,2220","7,1500",403.299,"2.897,53",11/04/2018,12:28
IBERDROLA,"6,1140","1,43","6,1600","6,0340",6.898.656,"41.904,40",11/04/2018,12:28
INDITEX,"25,4600","-0,74","25,7200","25,4300",644.966,"16.455,74",11/04/2018,12:28
INDRA A,"11,1500","-0,36","11,2800","11,1300",62.280,"698,11",11/04/2018,12:28
INM.COLONIAL,"9,2100","-2,33","9,4000","9,0800",794.992,"7.335,14",11/04/2018,12:28
MAPFRE,"2,7360","-0,22","2,7440","2,7260",375.235,"1.026,85",11/04/2018,12:27
MEDIASET,"8,1480","-0,07","8,2480","8,1320",326.167,"2.668,91",11/04/2018,12:28
MELIA HOTELS,"11,5200","0,44","11,5900","11,4500",158.640,"1.830,79",11/04/2018,12:26
MERLIN,"12,3650","0,32","12,4000","12,3000",124.082,"1.533,89",11/04/2018,12:26
R.E.C.,"16,3850","0,28","16,4250","16,3000",243.044,"3.980,44",11/04/2018,12:27
REPSOL,"15,3450","0,33","15,3650","15,1950",1.132.685,"17.346,36",11/04/2018,12:28
SIEMENS GAME,"13,5200","-1,17","13,7000","13,4750",550.783,"7.459,75",11/04/2018,12:28
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",114.465,"2.900,42",11/04/2018,12:26
TELEFONICA,"8,1720","-0,29","8,2490","8,1600",2.454.573,"20.157,62",11/04/2018,12:28
VISCOFAN,"54,9500","-1,79","55,8000","54,8500",31.210,"1.728,10",11/04/2018,12:28
IBEX 35,"9.758,30","-0,05","9.786,30","9.738,00",,,11/04/2018,12:29
ABERTIS,"18,2400","0,16","18,2450","18,2050",712.237,"12.980,64",11/04/2018,12:28
ACCIONA,"66,3400","0,06","67,3000","66,1000",59.989,"4.006,86",11/04/2018,12:29
ACERINOX,"11,5800","0,61","11,6450","11,4350",271.647,"3.141,96",11/04/2018,12:24
ACS,"33,2300","0,24","33,3000","33,0900",182.915,"6.076,53",11/04/2018,12:28
AENA,"171,3500","0,73","171,8000","169,8500",120.445,"20.654,60",11/04/2018,12:29
AMADEUS,"61,7400","-0,45","62,1200","61,7000",79.571,"4.929,73",11/04/2018,12:28
ARCELORMIT.,"26,3500","0,19","26,5000","26,1200",108.979,"2.873,04",11/04/2018,12:27
BA.SABADELL,"1,7120","1,12","1,7170","1,6800",2.373.913,"4.050,65",11/04/2018,12:28
BA.SANTANDER,"5,3530","0,07","5,3730","5,3260",3.662.164,"19.592,49",11/04/2018,12:29
BANKIA,"3,7350","0,35","3,7480","3,7120",1.085.878,"4.060,98",11/04/2018,12:27
BANKINTER,"8,4340","0,26","8,4380","8,3900",182.777,"1.538,52",11/04/2018,12:26
BBVA,"6,4040","-0,26","6,4310","6,3900",127.678.099,"819.283,68",11/04/2018,12:29
CAIXABANK,"3,9200","0,49","3,9280","3,9020",2.822.355,"11.055,85",11/04/2018,12:29
CELLNEX,"23,3300","1,79","23,4100","22,8600",391.756,"9.089,76",11/04/2018,12:28
DIA,"3,5060","-0,54","3,5900","3,5040",1.380.427,"4.890,62",11/04/2018,12:26
ENAGAS,"22,7500","0,22","22,8100","22,7000",119.258,"2.713,16",11/04/2018,12:28
ENDESA,"17,9550","-0,42","18,0400","17,9200",242.551,"4.362,19",11/04/2018,12:29
FERROVIAL,"17,3350","-0,46","17,4350","17,3100",185.026,"3.215,62",11/04/2018,12:29
GAS NATURAL,"19,7350","-0,08","19,8000","19,6950",130.115,"2.570,66",11/04/2018,12:26
GRIFOLS CL.A,"23,1200","0,00","23,4400","23,0300",126.571,"2.948,79",11/04/2018,12:27
IAG,"7,1520","-0,69","7,2220","7,1500",403.299,"2.897,53",11/04/2018,12:28
IBERDROLA,"6,1180","1,49","6,1600","6,0340",6.914.965,"42.004,17",11/04/2018,12:29
INDITEX,"25,4700","-0,70","25,7200","25,4300",647.009,"16.507,77",11/04/2018,12:28
INDRA A,"11,1500","-0,36","11,2800","11,1300",62.280,"698,11",11/04/2018,12:28
INM.COLONIAL,"9,2100","-2,33","9,4000","9,0800",794.992,"7.335,14",11/04/2018,12:28
MAPFRE,"2,7360","-0,22","2,7440","2,7260",375.235,"1.026,85",11/04/2018,12:27
MEDIASET,"8,1440","-0,12","8,2480","8,1320",326.953,"2.675,31",11/04/2018,12:29
MELIA HOTELS,"11,5200","0,44","11,5900","11,4500",158.640,"1.830,79",11/04/2018,12:26
MERLIN,"12,3650","0,32","12,4000","12,3000",124.082,"1.533,89",11/04/2018,12:26
R.E.C.,"16,3850","0,28","16,4250","16,3000",244.044,"3.996,82",11/04/2018,12:29
REPSOL,"15,3450","0,33","15,3650","15,1950",1.133.140,"17.353,34",11/04/2018,12:29
SIEMENS GAME,"13,5200","-1,17","13,7000","13,4750",550.783,"7.459,75",11/04/2018,12:28
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",114.465,"2.900,42",11/04/2018,12:26
TELEFONICA,"8,1730","-0,28","8,2490","8,1600",2.461.824,"20.216,90",11/04/2018,12:29
VISCOFAN,"54,9500","-1,79","55,8000","54,8500",31.210,"1.728,10",11/04/2018,12:28
IBEX 35,"9.754,80","-0,09","9.786,30","9.738,00",,,11/04/2018,12:30
ABERTIS,"18,2400","0,16","18,2450","18,2050",712.237,"12.980,64",11/04/2018,12:28
ACCIONA,"66,3400","0,06","67,3000","66,1000",59.989,"4.006,86",11/04/2018,12:29
ACERINOX,"11,5900","0,70","11,6450","11,4350",272.247,"3.148,91",11/04/2018,12:30
ACS,"33,2100","0,18","33,3000","33,0900",185.289,"6.155,38",11/04/2018,12:30
AENA,"171,3500","0,73","171,8000","169,8500",120.445,"20.654,60",11/04/2018,12:29
AMADEUS,"61,7200","-0,48","62,1200","61,7000",79.972,"4.954,48",11/04/2018,12:30
ARCELORMIT.,"26,3500","0,19","26,5000","26,1200",108.979,"2.873,04",11/04/2018,12:27
BA.SABADELL,"1,7110","1,06","1,7170","1,6800",2.415.619,"4.122,03",11/04/2018,12:30
BA.SANTANDER,"5,3500","0,02","5,3730","5,3260",3.698.594,"19.787,47",11/04/2018,12:30
BANKIA,"3,7320","0,27","3,7480","3,7120",1.089.553,"4.074,70",11/04/2018,12:30
BANKINTER,"8,4280","0,19","8,4380","8,3900",184.134,"1.549,96",11/04/2018,12:30
BBVA,"6,3970","-0,37","6,4310","6,3900",127.711.274,"819.496,01",11/04/2018,12:30
CAIXABANK,"3,9170","0,41","3,9280","3,9020",2.854.080,"11.180,17",11/04/2018,12:30
CELLNEX,"23,3300","1,79","23,4100","22,8600",391.756,"9.089,76",11/04/2018,12:28
DIA,"3,5050","-0,57","3,5900","3,5040",1.385.195,"4.907,34",11/04/2018,12:30
ENAGAS,"22,7500","0,22","22,8100","22,7000",119.258,"2.713,16",11/04/2018,12:28
ENDESA,"17,9600","-0,39","18,0400","17,9200",242.631,"4.363,63",11/04/2018,12:29
FERROVIAL,"17,3250","-0,52","17,4350","17,3100",185.376,"3.221,68",11/04/2018,12:30
GAS NATURAL,"19,7350","-0,08","19,8000","19,6950",130.115,"2.570,66",11/04/2018,12:26
GRIFOLS CL.A,"23,1200","0,00","23,4400","23,0300",126.571,"2.948,79",11/04/2018,12:27
IAG,"7,1540","-0,67","7,2220","7,1500",405.115,"2.910,52",11/04/2018,12:30
IBERDROLA,"6,1180","1,49","6,1600","6,0340",18.653.584,"112.835,89",11/04/2018,12:30
INDITEX,"25,4500","-0,78","25,7200","25,4300",650.993,"16.609,21",11/04/2018,12:30
INDRA A,"11,1500","-0,36","11,2800","11,1300",62.280,"698,11",11/04/2018,12:28
INM.COLONIAL,"9,2100","-2,33","9,4000","9,0800",794.992,"7.335,14",11/04/2018,12:28
MAPFRE,"2,7360","-0,22","2,7440","2,7260",375.235,"1.026,85",11/04/2018,12:27
MEDIASET,"8,1460","-0,10","8,2480","8,1320",327.153,"2.676,94",11/04/2018,12:30
MELIA HOTELS,"11,5200","0,44","11,5900","11,4500",158.964,"1.834,53",11/04/2018,12:30
MERLIN,"12,3650","0,32","12,4000","12,3000",124.082,"1.533,89",11/04/2018,12:26
R.E.C.,"16,3850","0,28","16,4250","16,3000",244.044,"3.996,82",11/04/2018,12:29
REPSOL,"15,3500","0,36","15,3650","15,1950",1.149.891,"17.610,46",11/04/2018,12:30
SIEMENS GAME,"13,5200","-1,17","13,7000","13,4750",550.783,"7.459,75",11/04/2018,12:28
TEC.REUNIDAS,"25,3500","0,84","25,4900","25,2300",117.129,"2.967,93",11/04/2018,12:30
TELEFONICA,"8,1720","-0,29","8,2490","8,1600",2.463.577,"20.231,23",11/04/2018,12:30
VISCOFAN,"54,9500","-1,79","55,8000","54,8500",31.210,"1.728,10",11/04/2018,12:28
IBEX 35,"9.755,00","-0,09","9.786,30","9.738,00",,,11/04/2018,12:31
ABERTIS,"18,2400","0,16","18,2450","18,2050",712.237,"12.980,64",11/04/2018,12:28
ACCIONA,"66,3200","0,03","67,3000","66,1000",60.081,"4.012,96",11/04/2018,12:30
ACERINOX,"11,5900","0,70","11,6450","11,4350",272.347,"3.150,07",11/04/2018,12:31
ACS,"33,2100","0,18","33,3000","33,0900",185.483,"6.161,82",11/04/2018,12:31
AENA,"171,3500","0,73","171,8000","169,8500",120.445,"20.654,60",11/04/2018,12:29
AMADEUS,"61,7200","-0,48","62,1200","61,7000",80.562,"4.990,89",11/04/2018,12:31
ARCELORMIT.,"26,3500","0,19","26,5000","26,1200",108.979,"2.873,04",11/04/2018,12:27
BA.SABADELL,"1,7115","1,09","1,7170","1,6800",2.421.291,"4.131,74",11/04/2018,12:30
BA.SANTANDER,"5,3520","0,06","5,3730","5,3260",3.713.976,"19.869,79",11/04/2018,12:31
