Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
MELIA HOTELS,"11,4400","-0,69","11,6100","11,4400",166.536,"1.924,23",16/04/2018,13:19
MERLIN,"12,4900","0,16","12,5050","12,4150",1.472.796,"18.341,86",16/04/2018,13:22
R.E.C.,"16,4600","-0,75","16,6250","16,4050",185.639,"3.058,23",16/04/2018,13:21
REPSOL,"15,4150","-0,77","15,5350","15,4000",2.099.265,"32.509,99",16/04/2018,13:23
SIEMENS GAME,"13,3300","0,23","13,3900","13,1700",481.364,"6.396,83",16/04/2018,13:23
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1220","-0,47","8,1800","8,1200",3.813.588,"31.083,48",16/04/2018,13:23
VISCOFAN,"55,7500","0,09","56,1500","55,6500",21.939,"1.223,96",16/04/2018,13:19
IBEX 35,"9.767,80","0,01","9.796,50","9.758,00",,,16/04/2018,13:24
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.218.648,"150.321,59",16/04/2018,13:23
ACCIONA,"67,4600","-0,79","68,4000","67,3200",82.947,"5.627,75",16/04/2018,13:22
ACERINOX,"11,6000","0,13","11,6400","11,5350",1.007.138,"11.639,42",16/04/2018,13:24
ACS,"33,4600","0,60","33,8400","33,4300",202.287,"6.801,88",16/04/2018,13:23
AENA,"173,8500","1,13","175,5500","172,0500",44.249,"7.702,82",16/04/2018,13:21
AMADEUS,"61,5600","-0,19","61,9000","61,3400",71.860,"4.429,06",16/04/2018,13:24
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7360","-0,34","1,7460","1,7145",10.795.607,"18.753,04",16/04/2018,13:23
BA.SANTANDER,"5,3780","0,17","5,4200","5,3670",12.905.916,"69.475,32",16/04/2018,13:24
BANKIA,"3,6950","0,90","3,7020","3,6700",1.360.897,"5.026,75",16/04/2018,13:22
BANKINTER,"8,5000","0,50","8,5160","8,4460",396.353,"3.361,43",16/04/2018,13:24
BBVA,"6,4180","0,12","6,4520","6,3950",23.956.101,"153.625,22",16/04/2018,13:24
CAIXABANK,"3,9470","-0,03","3,9800","3,9410",118.193.430,"466.848,29",16/04/2018,13:22
CELLNEX,"23,4000","-0,64","23,7000","23,2400",763.991,"17.990,73",16/04/2018,13:21
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7600","-0,04","22,8300","22,6900",119.539,"2.718,59",16/04/2018,13:22
ENDESA,"18,3400","-0,81","18,5350","18,2300",652.735,"11.993,00",16/04/2018,13:23
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",181.994,"3.136,31",16/04/2018,13:23
GAS NATURAL,"20,0400","-0,05","20,0800","19,9300",125.647,"2.516,34",16/04/2018,13:23
GRIFOLS CL.A,"23,1800","-0,30","23,3300","23,1600",335.410,"7.776,10",16/04/2018,13:20
IAG,"7,1620","1,44","7,1740","7,0600",665.375,"4.743,21",16/04/2018,13:23
IBERDROLA,"6,2100","-0,70","6,2420","6,1920",10.772.639,"67.084,88",16/04/2018,13:23
INDITEX,"24,6800","0,53","24,7000","24,5400",3.055.185,"75.141,99",16/04/2018,13:24
INDRA A,"11,0900","-0,27","11,2000","11,0700",77.017,"857,83",16/04/2018,13:20
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7650","-0,11","2,7790","2,7540",354.817,"980,41",16/04/2018,13:24
MEDIASET,"8,1600","0,74","8,2300","8,1000",937.691,"7.641,37",16/04/2018,13:24
MELIA HOTELS,"11,4300","-0,78","11,6100","11,4300",167.091,"1.930,58",16/04/2018,13:24
MERLIN,"12,4900","0,16","12,5050","12,4150",1.472.796,"18.341,86",16/04/2018,13:22
R.E.C.,"16,4600","-0,75","16,6250","16,4050",185.639,"3.058,23",16/04/2018,13:21
REPSOL,"15,4100","-0,80","15,5350","15,4000",2.103.133,"32.569,63",16/04/2018,13:24
SIEMENS GAME,"13,3500","0,38","13,3900","13,1700",493.119,"6.553,69",16/04/2018,13:24
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1220","-0,47","8,1800","8,1200",3.814.851,"31.093,74",16/04/2018,13:24
VISCOFAN,"55,7500","0,09","56,1500","55,6500",21.939,"1.223,96",16/04/2018,13:19
IBEX 35,"9.769,00","0,02","9.796,50","9.758,00",,,16/04/2018,13:25
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.218.648,"150.321,59",16/04/2018,13:23
ACCIONA,"67,4600","-0,79","68,4000","67,3200",82.947,"5.627,75",16/04/2018,13:22
ACERINOX,"11,6100","0,22","11,6400","11,5350",1.008.467,"11.654,85",16/04/2018,13:25
ACS,"33,4600","0,60","33,8400","33,4300",202.481,"6.808,37",16/04/2018,13:25
AENA,"174,0000","1,22","175,5500","172,0500",44.462,"7.739,88",16/04/2018,13:25
AMADEUS,"61,5600","-0,19","61,9000","61,3400",71.860,"4.429,06",16/04/2018,13:24
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7355","-0,37","1,7460","1,7145",10.797.600,"18.756,50",16/04/2018,13:25
BA.SANTANDER,"5,3780","0,17","5,4200","5,3670",12.911.782,"69.506,86",16/04/2018,13:25
BANKIA,"3,6910","0,79","3,7020","3,6700",1.361.272,"5.028,13",16/04/2018,13:24
BANKINTER,"8,5000","0,50","8,5160","8,4460",396.353,"3.361,43",16/04/2018,13:24
BBVA,"6,4180","0,12","6,4520","6,3950",23.956.435,"153.627,36",16/04/2018,13:25
CAIXABANK,"3,9500","0,05","3,9800","3,9410",118.195.456,"466.856,29",16/04/2018,13:24
CELLNEX,"23,4000","-0,64","23,7000","23,2400",763.991,"17.990,73",16/04/2018,13:21
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",120.862,"2.748,71",16/04/2018,13:25
ENDESA,"18,3400","-0,81","18,5350","18,2300",652.735,"11.993,00",16/04/2018,13:23
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",182.129,"3.138,63",16/04/2018,13:25
GAS NATURAL,"20,0400","-0,05","20,0800","19,9300",125.647,"2.516,34",16/04/2018,13:23
GRIFOLS CL.A,"23,1800","-0,30","23,3300","23,1600",335.410,"7.776,10",16/04/2018,13:20
IAG,"7,1640","1,47","7,1740","7,0600",669.222,"4.770,77",16/04/2018,13:25
IBERDROLA,"6,2100","-0,70","6,2420","6,1920",10.772.639,"67.084,88",16/04/2018,13:23
INDITEX,"24,6800","0,53","24,7000","24,5400",3.055.185,"75.141,99",16/04/2018,13:24
INDRA A,"11,1000","-0,18","11,2000","11,0700",82.517,"918,88",16/04/2018,13:25
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7650","-0,11","2,7790","2,7540",354.817,"980,41",16/04/2018,13:24
MEDIASET,"8,1600","0,74","8,2300","8,1000",937.920,"7.643,24",16/04/2018,13:25
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",167.727,"1.937,84",16/04/2018,13:25
MERLIN,"12,4900","0,16","12,5050","12,4150",1.472.796,"18.341,86",16/04/2018,13:22
R.E.C.,"16,4600","-0,75","16,6250","16,4050",186.055,"3.065,08",16/04/2018,13:24
REPSOL,"15,4300","-0,68","15,5350","15,4000",2.107.046,"32.629,99",16/04/2018,13:25
SIEMENS GAME,"13,3650","0,49","13,3900","13,1700",496.606,"6.600,29",16/04/2018,13:24
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1250","-0,43","8,1800","8,1200",2.840.152,"23.137,90",16/04/2018,13:25
VISCOFAN,"55,7500","0,09","56,1500","55,6500",21.939,"1.223,96",16/04/2018,13:19
IBEX 35,"9.769,80","0,03","9.796,50","9.758,00",,,16/04/2018,13:26
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.228.287,"150.497,89",16/04/2018,13:26
ACCIONA,"67,4600","-0,79","68,4000","67,3200",82.947,"5.627,75",16/04/2018,13:22
ACERINOX,"11,6250","0,35","11,6400","11,5350",1.014.229,"11.721,77",16/04/2018,13:25
ACS,"33,4700","0,63","33,8400","33,4300",203.994,"6.859,02",16/04/2018,13:25
AENA,"174,1000","1,28","175,5500","172,0500",44.706,"7.782,36",16/04/2018,13:26
AMADEUS,"61,5600","-0,19","61,9000","61,3400",71.860,"4.429,06",16/04/2018,13:24
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7355","-0,37","1,7460","1,7145",10.797.600,"18.756,50",16/04/2018,13:25
BA.SANTANDER,"5,3800","0,20","5,4200","5,3670",12.930.423,"69.607,11",16/04/2018,13:26
BANKIA,"3,6910","0,79","3,7020","3,6700",1.366.995,"5.049,25",16/04/2018,13:25
BANKINTER,"8,5000","0,50","8,5160","8,4460",396.353,"3.361,43",16/04/2018,13:24
BBVA,"6,4180","0,12","6,4520","6,3950",23.964.044,"153.676,20",16/04/2018,13:26
CAIXABANK,"3,9480","0,00","3,9800","3,9410",118.199.426,"466.871,97",16/04/2018,13:26
CELLNEX,"23,3600","-0,81","23,7000","23,2400",766.564,"18.050,86",16/04/2018,13:26
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",120.862,"2.748,71",16/04/2018,13:25
ENDESA,"18,3500","-0,76","18,5350","18,2300",669.270,"12.296,28",16/04/2018,13:25
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",184.286,"3.175,76",16/04/2018,13:25
GAS NATURAL,"20,0500","0,00","20,0800","19,9300",125.927,"2.521,95",16/04/2018,13:25
GRIFOLS CL.A,"23,1800","-0,30","23,3300","23,1600",335.410,"7.776,10",16/04/2018,13:20
IAG,"7,1660","1,50","7,1740","7,0600",672.542,"4.794,55",16/04/2018,13:26
IBERDROLA,"6,2140","-0,64","6,2420","6,1920",10.777.992,"67.118,14",16/04/2018,13:26
INDITEX,"24,6800","0,53","24,7000","24,5400",3.056.744,"75.180,47",16/04/2018,13:25
INDRA A,"11,1000","-0,18","11,2000","11,0700",82.517,"918,88",16/04/2018,13:25
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7650","-0,11","2,7790","2,7540",354.817,"980,41",16/04/2018,13:24
MEDIASET,"8,1600","0,74","8,2300","8,1000",937.920,"7.643,24",16/04/2018,13:25
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",167.727,"1.937,84",16/04/2018,13:25
MERLIN,"12,4900","0,16","12,5050","12,4150",1.472.796,"18.341,86",16/04/2018,13:22
R.E.C.,"16,4700","-0,69","16,6250","16,4050",186.234,"3.068,02",16/04/2018,13:25
REPSOL,"15,4300","-0,68","15,5350","15,4000",2.107.997,"32.644,67",16/04/2018,13:26
SIEMENS GAME,"13,3650","0,49","13,3900","13,1700",496.606,"6.600,29",16/04/2018,13:24
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1270","-0,40","8,1800","8,1200",2.841.997,"23.152,90",16/04/2018,13:26
VISCOFAN,"55,8500","0,27","56,1500","55,6500",22.616,"1.261,76",16/04/2018,13:26
IBEX 35,"9.767,40","0,00","9.796,50","9.758,00",,,16/04/2018,13:27
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.228.287,"150.497,89",16/04/2018,13:26
ACCIONA,"67,4600","-0,79","68,4000","67,3200",82.947,"5.627,75",16/04/2018,13:22
ACERINOX,"11,6000","0,13","11,6400","11,5350",1.029.672,"11.901,08",16/04/2018,13:26
ACS,"33,5100","0,75","33,8400","33,4300",206.534,"6.944,13",16/04/2018,13:27
AENA,"174,2000","1,34","175,5500","172,0500",45.244,"7.876,07",16/04/2018,13:27
AMADEUS,"61,5600","-0,19","61,9000","61,3400",72.191,"4.449,44",16/04/2018,13:27
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7360","-0,34","1,7460","1,7145",10.943.731,"19.009,77",16/04/2018,13:27
BA.SANTANDER,"5,3760","0,13","5,4200","5,3670",12.936.220,"69.638,28",16/04/2018,13:27
BANKIA,"3,6890","0,74","3,7020","3,6700",1.373.877,"5.074,64",16/04/2018,13:27
BANKINTER,"8,5020","0,52","8,5160","8,4460",397.813,"3.373,84",16/04/2018,13:26
BBVA,"6,4150","0,08","6,4520","6,3950",23.973.034,"153.733,89",16/04/2018,13:27
CAIXABANK,"3,9470","-0,03","3,9800","3,9410",118.218.573,"466.947,55",16/04/2018,13:27
CELLNEX,"23,3600","-0,81","23,7000","23,2400",766.564,"18.050,86",16/04/2018,13:26
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",121.803,"2.770,15",16/04/2018,13:27
ENDESA,"18,3400","-0,81","18,5350","18,2300",669.997,"12.309,61",16/04/2018,13:27
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",184.286,"3.175,76",16/04/2018,13:25
GAS NATURAL,"20,0500","0,00","20,0800","19,9300",127.956,"2.562,63",16/04/2018,13:27
GRIFOLS CL.A,"23,2000","-0,22","23,3300","23,1600",337.172,"7.816,97",16/04/2018,13:26
IAG,"7,1620","1,44","7,1740","7,0600",674.297,"4.807,12",16/04/2018,13:26
IBERDROLA,"6,2120","-0,67","6,2420","6,1920",10.786.559,"67.171,36",16/04/2018,13:27
INDITEX,"24,6700","0,49","24,7000","24,5400",3.056.759,"75.180,84",16/04/2018,13:26
INDRA A,"11,1000","-0,18","11,2000","11,0700",82.701,"920,92",16/04/2018,13:26
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7660","-0,07","2,7790","2,7540",358.403,"990,32",16/04/2018,13:27
MEDIASET,"8,1600","0,74","8,2300","8,1000",937.920,"7.643,24",16/04/2018,13:25
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",168.282,"1.944,18",16/04/2018,13:27
MERLIN,"12,4950","0,20","12,5050","12,4150",1.474.825,"18.367,21",16/04/2018,13:27
R.E.C.,"16,4750","-0,66","16,6250","16,4050",187.160,"3.083,28",16/04/2018,13:26
REPSOL,"15,4200","-0,74","15,5350","15,4000",2.110.987,"32.690,79",16/04/2018,13:27
SIEMENS GAME,"13,3800","0,60","13,3900","13,1700",498.617,"6.627,19",16/04/2018,13:27
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1240","-0,44","8,1800","8,1200",2.846.610,"23.190,38",16/04/2018,13:27
VISCOFAN,"55,8500","0,27","56,1500","55,6500",22.616,"1.261,76",16/04/2018,13:26
IBEX 35,"9.769,80","0,03","9.796,50","9.758,00",,,16/04/2018,13:28
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.228.587,"150.503,37",16/04/2018,13:27
ACCIONA,"67,5000","-0,74","68,4000","67,3200",83.193,"5.644,35",16/04/2018,13:28
ACERINOX,"11,6000","0,13","11,6400","11,5350",1.029.672,"11.901,08",16/04/2018,13:26
ACS,"33,5000","0,72","33,8400","33,4300",207.143,"6.964,54",16/04/2018,13:28
AENA,"174,1500","1,31","175,5500","172,0500",45.458,"7.913,34",16/04/2018,13:27
AMADEUS,"61,5600","-0,19","61,9000","61,3400",72.191,"4.449,44",16/04/2018,13:27
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7370","-0,29","1,7460","1,7145",10.946.594,"19.014,74",16/04/2018,13:28
BA.SANTANDER,"5,3780","0,17","5,4200","5,3670",12.940.571,"69.661,68",16/04/2018,13:28
BANKIA,"3,6900","0,76","3,7020","3,6700",1.374.589,"5.077,27",16/04/2018,13:28
BANKINTER,"8,5020","0,52","8,5160","8,4460",397.813,"3.373,84",16/04/2018,13:26
BBVA,"6,4160","0,09","6,4520","6,3950",23.973.144,"153.734,60",16/04/2018,13:28
CAIXABANK,"3,9490","0,03","3,9800","3,9410",118.220.816,"466.956,41",16/04/2018,13:28
CELLNEX,"23,3600","-0,81","23,7000","23,2400",766.660,"18.053,11",16/04/2018,13:27
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",121.978,"2.774,14",16/04/2018,13:28
ENDESA,"18,3400","-0,81","18,5350","18,2300",669.997,"12.309,61",16/04/2018,13:27
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",184.537,"3.180,08",16/04/2018,13:28
GAS NATURAL,"20,0400","-0,05","20,0800","19,9300",128.256,"2.568,65",16/04/2018,13:28
GRIFOLS CL.A,"23,2000","-0,22","23,3300","23,1600",337.172,"7.816,97",16/04/2018,13:26
IAG,"7,1620","1,44","7,1740","7,0600",674.297,"4.807,12",16/04/2018,13:26
IBERDROLA,"6,2120","-0,67","6,2420","6,1920",10.786.890,"67.173,41",16/04/2018,13:28
INDITEX,"24,6700","0,49","24,7000","24,5400",3.059.759,"75.254,85",16/04/2018,13:27
INDRA A,"11,1000","-0,18","11,2000","11,0700",82.701,"920,92",16/04/2018,13:26
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7660","-0,07","2,7790","2,7540",358.403,"990,32",16/04/2018,13:27
MEDIASET,"8,1600","0,74","8,2300","8,1000",938.118,"7.644,86",16/04/2018,13:27
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",168.282,"1.944,18",16/04/2018,13:27
MERLIN,"12,4950","0,20","12,5050","12,4150",1.476.109,"18.383,25",16/04/2018,13:27
R.E.C.,"16,4750","-0,66","16,6250","16,4050",187.160,"3.083,28",16/04/2018,13:26
REPSOL,"15,4250","-0,71","15,5350","15,4000",2.115.537,"32.760,99",16/04/2018,13:28
SIEMENS GAME,"13,3800","0,60","13,3900","13,1700",498.617,"6.627,19",16/04/2018,13:27
TEC.REUNIDAS,"24,4400","-1,37","24,9300","24,3800",107.487,"2.641,09",16/04/2018,13:22
TELEFONICA,"8,1230","-0,45","8,1800","8,1200",2.854.763,"23.256,61",16/04/2018,13:28
VISCOFAN,"55,8500","0,27","56,1500","55,6500",22.616,"1.261,76",16/04/2018,13:26
IBEX 35,"9.769,60","0,02","9.796,50","9.758,00",,,16/04/2018,13:29
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.228.587,"150.503,37",16/04/2018,13:27
ACCIONA,"67,4800","-0,76","68,4000","67,3200",83.407,"5.658,79",16/04/2018,13:29
ACERINOX,"11,6000","0,13","11,6400","11,5350",1.029.672,"11.901,08",16/04/2018,13:26
ACS,"33,4900","0,69","33,8400","33,4300",207.695,"6.983,03",16/04/2018,13:29
AENA,"174,1500","1,31","175,5500","172,0500",45.458,"7.913,34",16/04/2018,13:27
AMADEUS,"61,5600","-0,19","61,9000","61,3400",72.191,"4.449,44",16/04/2018,13:27
ARCELORMIT.,"26,5950","0,34","26,7500","26,4150",80.300,"2.133,46",16/04/2018,13:19
BA.SABADELL,"1,7370","-0,29","1,7460","1,7145",10.946.594,"19.014,74",16/04/2018,13:28
BA.SANTANDER,"5,3800","0,20","5,4200","5,3670",12.941.807,"69.668,33",16/04/2018,13:29
BANKIA,"3,6910","0,79","3,7020","3,6700",1.378.197,"5.090,58",16/04/2018,13:29
BANKINTER,"8,5000","0,50","8,5160","8,4460",398.028,"3.375,67",16/04/2018,13:28
BBVA,"6,4200","0,16","6,4520","6,3950",23.978.794,"153.770,87",16/04/2018,13:29
CAIXABANK,"3,9510","0,08","3,9800","3,9410",118.224.582,"466.971,29",16/04/2018,13:29
CELLNEX,"23,3600","-0,81","23,7000","23,2400",766.762,"18.055,49",16/04/2018,13:28
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",121.978,"2.774,14",16/04/2018,13:28
ENDESA,"18,3400","-0,81","18,5350","18,2300",670.029,"12.310,20",16/04/2018,13:28
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",185.117,"3.190,07",16/04/2018,13:29
GAS NATURAL,"20,0400","-0,05","20,0800","19,9300",128.256,"2.568,65",16/04/2018,13:28
GRIFOLS CL.A,"23,2000","-0,22","23,3300","23,1600",337.172,"7.816,97",16/04/2018,13:26
IAG,"7,1620","1,44","7,1740","7,0600",674.297,"4.807,12",16/04/2018,13:26
IBERDROLA,"6,2120","-0,67","6,2420","6,1920",10.787.890,"67.179,62",16/04/2018,13:29
INDITEX,"24,6800","0,53","24,7000","24,5400",3.060.225,"75.266,35",16/04/2018,13:29
INDRA A,"11,1100","-0,09","11,2000","11,0700",83.227,"926,77",16/04/2018,13:28
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7670","-0,04","2,7790","2,7540",358.691,"991,12",16/04/2018,13:29
MEDIASET,"8,1600","0,74","8,2300","8,1000",938.118,"7.644,86",16/04/2018,13:27
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",168.282,"1.944,18",16/04/2018,13:27
MERLIN,"12,4950","0,20","12,5050","12,4150",1.476.109,"18.383,25",16/04/2018,13:27
R.E.C.,"16,4750","-0,66","16,6250","16,4050",187.160,"3.083,28",16/04/2018,13:26
REPSOL,"15,4250","-0,71","15,5350","15,4000",2.117.146,"32.785,81",16/04/2018,13:28
SIEMENS GAME,"13,3650","0,49","13,3900","13,1700",502.011,"6.672,56",16/04/2018,13:29
TEC.REUNIDAS,"24,4700","-1,25","24,9300","24,3800",107.658,"2.645,28",16/04/2018,13:29
TELEFONICA,"8,1220","-0,47","8,1800","8,1200",2.856.996,"23.274,75",16/04/2018,13:29
VISCOFAN,"55,8500","0,27","56,1500","55,6500",22.616,"1.261,76",16/04/2018,13:26
IBEX 35,"9.768,70","0,01","9.796,50","9.758,00",,,16/04/2018,13:30
ABERTIS,"18,2900","-0,05","18,3000","18,2800",8.229.596,"150.521,83",16/04/2018,13:29
ACCIONA,"67,4800","-0,76","68,4000","67,3200",83.515,"5.666,08",16/04/2018,13:29
ACERINOX,"11,6150","0,26","11,6400","11,5350",1.030.061,"11.905,60",16/04/2018,13:30
ACS,"33,4900","0,69","33,8400","33,4300",207.695,"6.983,03",16/04/2018,13:29
AENA,"174,0500","1,25","175,5500","172,0500",45.616,"7.940,84",16/04/2018,13:30
AMADEUS,"61,5600","-0,19","61,9000","61,3400",72.191,"4.449,44",16/04/2018,13:27
ARCELORMIT.,"26,5800","0,28","26,7500","26,4150",80.516,"2.139,20",16/04/2018,13:30
BA.SABADELL,"1,7380","-0,23","1,7460","1,7145",10.950.900,"19.022,22",16/04/2018,13:30
BA.SANTANDER,"5,3790","0,19","5,4200","5,3670",12.941.913,"69.668,90",16/04/2018,13:30
BANKIA,"3,6910","0,79","3,7020","3,6700",1.378.197,"5.090,58",16/04/2018,13:29
BANKINTER,"8,5000","0,50","8,5160","8,4460",398.028,"3.375,67",16/04/2018,13:28
BBVA,"6,4200","0,16","6,4520","6,3950",23.986.138,"153.818,04",16/04/2018,13:30
CAIXABANK,"3,9510","0,08","3,9800","3,9410",118.224.582,"466.971,29",16/04/2018,13:29
CELLNEX,"23,3700","-0,76","23,7000","23,2400",769.906,"18.128,94",16/04/2018,13:30
DIA,"3,4840","-0,71","3,5250","3,4770",650.682,"2.273,53",16/04/2018,13:24
ENAGAS,"22,7800","0,04","22,8300","22,6900",122.703,"2.790,65",16/04/2018,13:29
ENDESA,"18,3300","-0,87","18,5350","18,2300",672.722,"12.359,57",16/04/2018,13:29
FERROVIAL,"17,2150","-0,03","17,3000","17,2000",185.117,"3.190,07",16/04/2018,13:29
GAS NATURAL,"20,0400","-0,05","20,0800","19,9300",128.256,"2.568,65",16/04/2018,13:28
GRIFOLS CL.A,"23,2000","-0,22","23,3300","23,1600",337.172,"7.816,97",16/04/2018,13:26
IAG,"7,1620","1,44","7,1740","7,0600",674.297,"4.807,12",16/04/2018,13:26
IBERDROLA,"6,2080","-0,74","6,2420","6,1920",10.794.328,"67.219,60",16/04/2018,13:30
INDITEX,"24,6700","0,49","24,7000","24,5400",3.069.948,"75.506,21",16/04/2018,13:30
INDRA A,"11,1000","-0,18","11,2000","11,0700",85.708,"954,31",16/04/2018,13:30
INM.COLONIAL,"9,2000","-0,54","9,2850","9,1700",210.101,"1.935,39",16/04/2018,13:14
MAPFRE,"2,7660","-0,07","2,7790","2,7540",359.094,"992,23",16/04/2018,13:30
MEDIASET,"8,1600","0,74","8,2300","8,1000",938.118,"7.644,86",16/04/2018,13:27
MELIA HOTELS,"11,4200","-0,87","11,6100","11,4200",168.282,"1.944,18",16/04/2018,13:27
MERLIN,"12,4950","0,20","12,5050","12,4150",1.476.109,"18.383,25",16/04/2018,13:27
R.E.C.,"16,4650","-0,72","16,6250","16,4050",188.213,"3.100,62",16/04/2018,13:30
REPSOL,"15,4250","-0,71","15,5350","15,4000",2.120.252,"32.833,74",16/04/2018,13:30
SIEMENS GAME,"13,3600","0,45","13,3900","13,1700",513.136,"6.821,12",16/04/2018,13:30
TEC.REUNIDAS,"24,4300","-1,41","24,9300","24,3800",109.379,"2.687,35",16/04/2018,13:29
TELEFONICA,"8,1210","-0,48","8,1800","8,1200",2.882.987,"23.485,82",16/04/2018,13:30
VISCOFAN,"55,8500","0,27","56,1500","55,6500",22.616,"1.261,76",16/04/2018,13:26
IBEX 35,"9.767,80","0,01","9.796,50","9.758,00",,,16/04/2018,13:31
ABERTIS,"18,2950","-0,03","18,3000","18,2800",8.231.111,"150.549,54",16/04/2018,13:30
ACCIONA,"67,4800","-0,76","68,4000","67,3200",83.515,"5.666,08",16/04/2018,13:29
ACERINOX,"11,6150","0,26","11,6400","11,5350",1.031.390,"11.921,03",16/04/2018,13:30
ACS,"33,5000","0,72","33,8400","33,4300",215.311,"7.238,15",16/04/2018,13:31
AENA,"174,1000","1,28","175,5500","172,0500",45.712,"7.957,56",16/04/2018,13:31
AMADEUS,"61,5600","-0,19","61,9000","61,3400",72.191,"4.449,44",16/04/2018,13:27
ARCELORMIT.,"26,5800","0,28","26,7500","26,4150",80.516,"2.139,20",16/04/2018,13:30
BA.SABADELL,"1,7370","-0,29","1,7460","1,7145",10.953.778,"19.027,22",16/04/2018,13:31
BA.SANTANDER,"5,3790","0,19","5,4200","5,3670",12.949.509,"69.709,76",16/04/2018,13:31
BANKIA,"3,6870","0,68","3,7020","3,6700",1.395.716,"5.155,18",16/04/2018,13:31
BANKINTER,"8,5000","0,50","8,5160","8,4460",398.028,"3.375,67",16/04/2018,13:28
BBVA,"6,4180","0,12","6,4520","6,3950",23.992.041,"153.855,92",16/04/2018,13:31
CAIXABANK,"3,9520","0,10","3,9800","3,9410",118.225.848,"466.976,29",16/04/2018,13:31
CELLNEX,"23,3800","-0,72","23,7000","23,2400",771.403,"18.163,92",16/04/2018,13:31
DIA,"3,4810","-0,80","3,5250","3,4770",657.345,"2.296,74",16/04/2018,13:31
ENAGAS,"22,7800","0,04","22,8300","22,6900",122.703,"2.790,65",16/04/2018,13:29
